,Total_Excl_Signals
2008-10-09,158.73142808554914
2008-10-10,157.31022493801328
2008-10-13,160.07450379691943
2008-10-14,161.90777752271293
2008-10-15,158.88564881998593
2008-10-16,156.06728575168412
2008-10-17,157.8622922139476
2008-10-20,157.4148041802637
2008-10-21,154.58327255767776
2008-10-22,151.4104792053599
2008-10-23,151.52527801959386
2008-10-24,151.1778070610307
2008-10-27,151.40351765499318
2008-10-28,152.49505512791504
2008-10-29,155.30711931115863
2008-10-30,156.2159747757628
2008-10-31,156.2506002936075
2008-11-03,156.20227467727196
2008-11-04,158.66441243411376
2008-11-05,158.33994662280352
2008-11-06,155.87916495312217
2008-11-07,156.25682121361214
2008-11-10,156.3582811021359
2008-11-11,154.57083973551357
2008-11-12,153.50929710923492
2008-11-13,152.52312414156893
2008-11-14,154.4091424566644
2008-11-17,153.51465344552201
2008-11-18,152.2886650989589
2008-11-19,151.27789998284123
2008-11-20,150.62521947148343
2008-11-21,150.17358045821823
2008-11-24,152.2045380687682
2008-11-25,152.92854064551207
2008-11-26,154.0930301938237
2008-11-27,153.93550764723895
2008-11-28,153.40018612508155
2008-12-01,152.36052335885404
2008-12-02,152.0226069131195
2008-12-03,152.0781266856279
2008-12-04,152.35083449370035
2008-12-05,151.93787822651313
2008-12-08,152.76336053581474
2008-12-09,153.8597200769444
2008-12-10,154.55571633495927
2008-12-11,156.41782797887228
2008-12-12,155.2196041824854
2008-12-15,155.7748860593661
2008-12-16,156.4127744873935
2008-12-17,157.59035520509985
2008-12-18,158.20099068762005
2008-12-19,157.7014029451157
2008-12-22,157.2063733941965
2008-12-23,157.04469901311913
2008-12-24,157.02053353522496
2008-12-25,157.26372210365648
2008-12-26,156.89986446601682
2008-12-29,156.7012476289094
2008-12-30,156.91923104995675
2008-12-31,156.83127554122734
2009-01-01,157.13678186629193
2009-01-02,156.69417429976863
2009-01-05,157.8553564538893
2009-01-06,159.08094699051455
2009-01-07,158.10943567332933
2009-01-08,157.17587117503066
2009-01-09,156.86980912384064
2009-01-12,155.07082324485705
2009-01-13,155.24076012808166
2009-01-14,154.62983472467084
2009-01-15,153.71630346301396
2009-01-16,154.37952644840172
2009-01-19,153.5043796301031
2009-01-20,152.97619300156668
2009-01-21,153.4572816739704
2009-01-22,153.481487393237
2009-01-23,152.66004018279207
2009-01-26,153.2873330420927
2009-01-27,153.3209760203293
2009-01-28,153.62332373412724
2009-01-29,152.55201224695534
2009-01-30,151.36431757773298
2009-02-02,150.70206143919864
2009-02-03,150.2000199467492
2009-02-04,150.64499739251553
2009-02-05,151.49064128697847
2009-02-06,152.33955670605505
2009-02-09,152.94827555059965
2009-02-10,151.6550051371289
2009-02-11,151.51127610249694
2009-02-12,150.8750715741042
2009-02-13,151.6535282351174
2009-02-16,150.30419197539635
2009-02-17,148.26555827601734
2009-02-18,148.65662499254353
2009-02-19,148.71507914614924
2009-02-20,147.89842439036633
2009-02-23,148.68551254422061
2009-02-24,148.88322140041484
2009-02-25,148.6674283780871
2009-02-26,149.01661816567255
2009-02-27,148.3033000192205
2009-03-02,146.37356712198374
2009-03-03,146.50791867975528
2009-03-04,147.64217472576928
2009-03-05,146.50331859496634
2009-03-06,147.17395494338814
2009-03-09,146.96946370214906
2009-03-10,148.81056285984758
2009-03-11,149.6542287020573
2009-03-12,150.87137264916865
2009-03-13,151.46575942867022
2009-03-16,152.80392106139095
2009-03-17,152.73906778221283
2009-03-18,152.53089876804958
2009-03-19,153.7071074484324
2009-03-20,153.723032377878
2009-03-23,154.3985717866021
2009-03-24,154.6224491037592
2009-03-25,154.36817238112914
2009-03-26,154.78268864604001
2009-03-27,153.47118602435077
2009-03-30,151.64872527662888
2009-03-31,152.77316479026035
2009-04-01,154.39472623840555
2009-04-02,156.6767317048459
2009-04-03,157.14715054245488
2009-04-06,157.16835058533712
2009-04-07,157.0814496115019
2009-04-08,157.2645040382894
2009-04-09,158.43668423985335
2009-04-10,158.2686364634823
2009-04-13,158.88734054517457
2009-04-14,159.00704374620838
2009-04-15,158.86137823799905
2009-04-16,159.21134943275112
2009-04-17,158.99130124683745
2009-04-20,157.34906467135664
2009-04-21,157.91249463384815
2009-04-22,157.97066144021684
2009-04-23,157.81334057003977
2009-04-24,159.03003782796299
2009-04-27,157.7027659332831
2009-04-28,157.96418507045627
2009-04-29,159.6861578248118
2009-04-30,160.20165616466727
2009-05-01,160.28232139169953
2009-05-04,162.21531133136682
2009-05-05,162.6062436809842
2009-05-06,162.7505612272813
2009-05-07,163.51624712090486
2009-05-08,164.5225290916334
2009-05-11,163.75713760828077
2009-05-12,163.50958429296958
2009-05-13,162.64747911397603
2009-05-14,162.58855426444003
2009-05-15,162.49578802906672
2009-05-18,163.9033744307346
2009-05-19,165.0994386011672
2009-05-20,165.6327792097384
2009-05-21,165.43956150255835
2009-05-22,165.551499669195
2009-05-25,165.57379919145959
2009-05-26,165.04821307839566
2009-05-27,164.9993577467118
2009-05-28,164.87329630699517
2009-05-29,166.1839144574995
2009-06-01,167.4440141508756
2009-06-02,167.36616217457103
2009-06-03,166.39577177144182
2009-06-04,166.92933462268738
2009-06-05,166.84663545366976
2009-06-08,165.823525632792
2009-06-09,166.57258115640244
2009-06-10,166.8334631842899
2009-06-11,167.64781938001636
2009-06-12,167.5150226919818
2009-06-15,166.46380086845426
2009-06-16,166.6087299488129
2009-06-17,166.28422832739736
2009-06-18,166.39610863832993
2009-06-19,166.67618631044513
2009-06-22,165.9825165703227
2009-06-23,165.67175130811216
2009-06-24,166.37843274765223
2009-06-25,166.75990743582526
2009-06-26,167.49150120498192
2009-06-29,167.62905559188798
2009-06-30,168.00323074877772
2009-07-01,168.93185531531006
2009-07-02,168.13516236325543
2009-07-03,168.25860503511558
2009-07-06,167.64454689796787
2009-07-07,167.24605490406546
2009-07-08,166.05064312979988
2009-07-09,166.9707565824731
2009-07-10,166.24564720250194
2009-07-13,166.02456625574249
2009-07-14,166.818622716455
2009-07-15,168.3964745656379
2009-07-16,168.42164958064282
2009-07-17,168.83846716325695
2009-07-20,170.0013622072375
2009-07-21,170.2243926378477
2009-07-22,170.59612704831852
2009-07-23,171.21018415968408
2009-07-24,171.31964450890513
2009-07-27,171.51583689013904
2009-07-28,170.99661557322216
2009-07-29,170.21808998938457
2009-07-30,170.98572505120418
2009-07-31,171.55218263832148
2009-08-03,172.62822158631909
2009-08-04,172.65711563525085
2009-08-05,172.39158132260536
2009-08-06,171.63871567645293
2009-08-07,172.21316733817395
2009-08-10,171.39420029345175
2009-08-11,170.64244272652266
2009-08-12,170.970295666715
2009-08-13,171.7119699832087
2009-08-14,171.21732024553037
2009-08-17,169.98722851416332
2009-08-18,170.73524359433782
2009-08-19,170.87236420415536
2009-08-20,171.3288510237118
2009-08-21,171.99572724378118
2009-08-24,172.0663634831382
2009-08-25,171.86615155595592
2009-08-26,171.09550198178428
2009-08-27,170.91551540920474
2009-08-28,171.2549807517641
2009-08-31,170.73376707722943
2009-09-01,169.73416457850905
2009-09-02,169.9041951972054
2009-09-03,170.89029609907064
2009-09-04,171.74872650232922
2009-09-07,171.99139649024326
2009-09-08,172.70465100533252
2009-09-09,172.4622236278541
2009-09-10,172.703168524428
2009-09-11,172.89878357654766
2009-09-14,172.71626610532314
2009-09-15,173.596799092225
2009-09-16,174.81188929481786
2009-09-17,174.7172536957187
2009-09-18,174.74392144158156
2009-09-21,174.4694308737076
2009-09-22,175.29711381890652
2009-09-23,175.38305736690643
2009-09-24,175.0453278032106
2009-09-25,175.22777001064674
2009-09-28,175.11771668322424
2009-09-29,174.95785321083875
2009-09-30,175.40136870936442
2009-10-01,174.6249159363532
2009-10-02,175.00083644966136
2009-10-05,175.65232067892907
2009-10-06,176.69227319055219
2009-10-07,176.59741035554694
2009-10-08,177.3918169588678
2009-10-09,177.13089475609283
2009-10-12,177.5134752750044
2009-10-13,177.79469094079997
2009-10-14,178.57502554750317
2009-10-15,178.72878565472365
2009-10-16,178.22543634491618
2009-10-19,178.47679255607045
2009-10-20,177.95415453341815
2009-10-21,178.21282108395025
2009-10-22,177.71519224880524
2009-10-23,177.84146649866148
2009-10-26,176.94714578249034
2009-10-27,176.00560377063428
2009-10-28,174.6353692667837
2009-10-29,176.0506900493891
2009-10-30,175.3522392441323
2009-11-02,175.19951784098168
2009-11-03,175.2199375858183
2009-11-04,176.425519802805
2009-11-05,176.54432660903524
2009-11-06,177.05347674996077
2009-11-09,178.51558812383288
2009-11-10,178.5627563037828
2009-11-11,179.08011572299037
2009-11-12,178.5430288960526
2009-11-13,179.33464446547436
2009-11-16,179.92114013122946
2009-11-17,179.66958219072478
2009-11-18,179.84383963705517
2009-11-19,178.7944734130853
2009-11-20,178.34412185498263
2009-11-23,179.20289960060686
2009-11-24,179.03697999084974
2009-11-25,179.82495314822523
2009-11-26,178.30422573785413
2009-11-27,178.2308003932709
2009-11-30,177.9942523689482
2009-12-01,179.25214869280418
2009-12-02,179.28138169286498
2009-12-03,179.9420407203701
2009-12-04,179.6384089808202
2009-12-07,179.4774871543491
2009-12-08,178.22365529711462
2009-12-09,177.89210532163142
2009-12-10,178.30519231243932
2009-12-11,178.4824505897506
2009-12-14,179.00248604928672
2009-12-15,178.1317795611989
2009-12-16,178.31276996424035
2009-12-17,177.03522910426074
2009-12-18,177.19330509577094
2009-12-21,176.9086267145741
2009-12-22,176.96172055066958
2009-12-23,177.36996695303935
2009-12-24,177.97143958852092
2009-12-25,178.0598971680156
2009-12-28,178.22056402544604
2009-12-29,178.1363417867568
2009-12-30,178.23938802136834
2009-12-31,178.69317017151906
2010-01-01,178.69143010498837
2010-01-04,180.0954929721429
2010-01-05,180.357011706846
2010-01-06,180.88245020194503
2010-01-07,180.7877707225902
2010-01-08,181.47554486886216
2010-01-11,182.11982434974092
2010-01-12,181.6465240165257
2010-01-13,181.60492498860174
2010-01-14,181.84747216958382
2010-01-15,181.70353133608435
2010-01-18,181.94071424851325
2010-01-19,181.90375169290746
2010-01-20,180.63748871927925
2010-01-21,180.04589615107835
2010-01-22,179.48250712094276
2010-01-25,179.63709730539034
2010-01-26,179.20128220619716
2010-01-27,178.27701830673328
2010-01-28,178.2000895473924
2010-01-29,178.2511413985266
2010-02-01,179.06471408086168
2010-02-02,179.5913781414205
2010-02-03,179.34729501985834
2010-02-04,177.7721235421018
2010-02-05,177.0955002857887
2010-02-08,177.20510042280065
2010-02-09,178.17049205614805
2010-02-10,178.32578610235527
2010-02-11,179.1084574477037
2010-02-12,179.04010649387308
2010-02-15,178.87705560193467
2010-02-16,179.60004846735714
2010-02-17,179.9458446770763
2010-02-18,179.8332505080274
2010-02-19,179.91701467883303
2010-02-22,180.04141455366107
2010-02-23,179.54461199247
2010-02-24,179.61328957182593
2010-02-25,179.1746399772259
2010-02-26,180.02717031488677
2010-03-01,180.799958095236
2010-03-02,181.28468105567376
2010-03-03,181.52877065274654
2010-03-04,181.54670977974612
2010-03-05,182.39663544887978
2010-03-08,182.66679378159753
2010-03-09,182.6799939936997
2010-03-10,182.77826507255162
2010-03-11,182.6902678823104
2010-03-12,183.15452624965224
2010-03-15,182.96741961579818
2010-03-16,183.1307165201227
2010-03-17,183.91254054403666
2010-03-18,183.40056798297505
2010-03-19,182.98924207793127
2010-03-22,182.770318758907
2010-03-23,182.93533921106498
2010-03-24,182.50182581455002
2010-03-25,182.37259352454404
2010-03-26,182.420470701791
2010-03-29,183.03684927294094
2010-03-30,183.26410658928742
2010-03-31,183.88949072549883
2010-04-01,184.3099942555268
2010-04-02,184.36689622033424
2010-04-05,184.8595216313087
2010-04-06,184.88432516836738
2010-04-07,184.7952035422946
2010-04-08,184.733886982717
2010-04-09,185.21194011002663
2010-04-12,185.45175535520056
2010-04-13,185.28344777631565
2010-04-14,185.66428547649826
2010-04-15,185.75439210374472
2010-04-16,185.19324970804738
2010-04-19,184.51210464600592
2010-04-20,185.00043156292767
2010-04-21,185.34183029375393
2010-04-22,184.85209801280405
2010-04-23,185.27925954660705
2010-04-26,185.7108796805035
2010-04-27,184.22733467211782
2010-04-28,183.93771358503608
2010-04-29,185.16867628122918
2010-04-30,184.81407516301002
2010-05-03,184.60889111012264
2010-05-04,183.0526613008773
2010-05-05,181.5795538955923
2010-05-06,179.5508365919099
2010-05-07,179.9792715767097
2010-05-10,182.5603689558543
2010-05-11,182.56946641683734
2010-05-12,183.08373234184657
2010-05-13,183.51809348243827
2010-05-14,182.07971937219526
2010-05-17,181.02921489439439
2010-05-18,181.15566264940549
2010-05-19,179.4132414698962
2010-05-20,177.61041165791832
2010-05-21,178.41290188093586
2010-05-24,178.9049701424171
2010-05-25,177.1960517669406
2010-05-26,178.29551177048015
2010-05-27,179.96088968919128
2010-05-28,180.20747265761457
2010-05-31,180.22163429227913
2010-06-01,179.22250207153874
2010-06-02,179.3930048446173
2010-06-03,179.53832309914225
2010-06-04,178.179923415603
2010-06-07,177.61731603116857
2010-06-08,178.10653224616354
2010-06-09,178.56314095427953
2010-06-10,179.4753566869334
2010-06-11,179.5761031830127
2010-06-14,180.18497229357826
2010-06-15,180.71366999493057
2010-06-16,181.12073115337824
2010-06-17,181.26361961083612
2010-06-18,181.76650615149825
2010-06-21,182.74207252368473
2010-06-22,182.13875012627966
2010-06-23,181.54327324222987
2010-06-24,181.12451370096716
2010-06-25,180.96620505005944
2010-06-28,181.07591239176932
2010-06-29,179.94808083640984
2010-06-30,180.2972025865651
2010-07-01,179.9939117878767
2010-07-02,180.4174515109331
2010-07-05,180.56381537976966
2010-07-06,181.03624401102365
2010-07-07,181.12138541298663
2010-07-08,181.77248373330195
2010-07-09,182.2780099476143
2010-07-12,182.12953712733483
2010-07-13,182.49883129912666
2010-07-14,182.7233495908513
2010-07-15,182.55595592254394
2010-07-16,182.1465029054133
2010-07-19,181.45371025847714
2010-07-20,182.13319393758456
2010-07-21,182.47371728493994
2010-07-22,183.1273487447092
2010-07-23,183.13237787194907
2010-07-26,183.75694042192453
2010-07-27,184.39473206905473
2010-07-28,184.4375610585557
2010-07-29,184.41406908015227
2010-07-30,184.84510825725587
2010-08-02,185.7256341941681
2010-08-03,185.82201774905664
2010-08-04,186.0776518363319
2010-08-05,186.2091516111267
2010-08-06,186.28732599299124
2010-08-09,186.73195288124145
2010-08-10,186.2447179008715
2010-08-11,185.3637423094005
2010-08-12,185.24890170336548
2010-08-13,185.14478265960156
2010-08-16,185.7276992012856
2010-08-17,186.51460672626348
2010-08-18,186.69728325851392
2010-08-19,186.189277165882
2010-08-20,185.89439574185235
2010-08-23,185.50827004525118
2010-08-24,185.02687510019956
2010-08-25,184.93918785400535
2010-08-26,185.43369920049673
2010-08-27,185.65406489830818
2010-08-30,185.24252386376597
2010-08-31,184.85815927897127
2010-09-01,185.9833090956829
2010-09-02,186.32400205779234
2010-09-03,186.87969509463852
2010-09-06,186.9995257678305
2010-09-07,186.34708410344004
2010-09-08,186.7678079893802
2010-09-09,187.16452627789917
2010-09-10,187.4692912645729
2010-09-13,188.1031767452722
2010-09-14,188.4259662577951
2010-09-15,187.98461706723674
2010-09-16,187.67978695089747
2010-09-17,188.04829491785
2010-09-20,188.24560244492517
2010-09-21,188.4174727393258
2010-09-22,188.99719337269002
2010-09-23,188.96575706575615
2010-09-24,189.65413465122427
2010-09-27,189.98813880316348
2010-09-28,190.05529279431855
2010-09-29,190.4179335936447
2010-09-30,190.47705679215264
2010-10-01,191.29341402052304
2010-10-04,190.9039482128612
2010-10-05,191.91387278720035
2010-10-06,192.49029941870893
2010-10-07,192.18738355416718
2010-10-08,192.49342490831017
2010-10-11,192.6057918656407
2010-10-12,192.36766042255397
2010-10-13,193.1790720750741
2010-10-14,193.22234837823473
2010-10-15,192.9665735914951
2010-10-18,192.5445916099676
2010-10-19,191.55756248622663
2010-10-20,191.95765675524865
2010-10-21,191.73691460489812
2010-10-22,191.7467571660086
2010-10-25,192.37036530039066
2010-10-26,191.83800754623408
2010-10-27,190.7875926012674
2010-10-28,191.42660739559813
2010-10-29,191.6470803868071
2010-11-01,192.0002765611198
2010-11-02,192.46825044991627
2010-11-03,192.66678298229547
2010-11-04,193.59533072201785
2010-11-05,193.72312153589993
2010-11-08,192.85477222249222
2010-11-09,193.0546513103366
2010-11-10,192.68554974588756
2010-11-11,192.16479000784474
2010-11-12,191.42790782495888
2010-11-15,191.20970967408712
2010-11-16,190.2931211820468
2010-11-17,190.53759367534443
2010-11-18,191.30395452694918
2010-11-19,191.29781887138628
2010-11-22,190.94838143122104
2010-11-23,189.88388023264807
2010-11-24,190.24279131193492
2010-11-25,190.3300201120272
2010-11-26,189.03701946479597
2010-11-29,188.265713204076
2010-11-30,188.69301058150864
2010-12-01,189.57984805264576
2010-12-02,190.270537783808
2010-12-03,190.91932583078452
2010-12-06,190.8246796809233
2010-12-07,190.9351475890136
2010-12-08,190.40203678532478
2010-12-09,190.33556291000662
2010-12-10,190.5231550959236
2010-12-13,190.80353704683392
2010-12-14,191.1629169423304
2010-12-15,190.59367892146537
2010-12-16,190.58948628427265
2010-12-17,190.35051501110067
2010-12-20,190.0077388096815
2010-12-21,190.3248102831262
2010-12-22,190.65529323425295
2010-12-23,190.8125559521949
2010-12-24,190.79146927402087
2010-12-27,190.46267849856773
2010-12-28,190.4075930291816
2010-12-29,191.1323071005732
2010-12-30,191.61016167345718
2010-12-31,192.19879546338632
2011-01-03,192.56205803294375
2011-01-04,192.15127195825286
2011-01-05,192.0339334924347
2011-01-06,191.91418770683524
2011-01-07,191.37640916510523
2011-01-10,190.9063773743133
2011-01-11,191.53418712518223
2011-01-12,192.51752138929578
2011-01-13,192.6365361260217
2011-01-14,192.3289490068884
2011-01-17,192.38725525231408
2011-01-18,192.60191572263858
2011-01-19,192.75444142671276
2011-01-20,191.83741223810208
2011-01-21,192.16616284362152
2011-01-24,192.36101727175992
2011-01-25,192.07981656453268
2011-01-26,192.21073370866858
2011-01-27,192.55867515990533
2011-01-28,191.55040668101478
2011-01-31,191.71370060445005
2011-02-01,192.83070917522969
2011-02-02,193.00383420048175
2011-02-03,192.7924081459229
2011-02-04,193.03564691067
2011-02-07,193.16855671887603
2011-02-08,193.51848138955765
2011-02-09,193.07045191414923
2011-02-10,192.72972942211584
2011-02-11,192.75788568509608
2011-02-14,192.70612816749463
2011-02-15,192.5973210584104
2011-02-16,192.87666775532855
2011-02-17,193.60522215330138
2011-02-18,193.87607704310034
2011-02-21,193.50155302639718
2011-02-22,192.79810746718766
2011-02-23,192.52222187406386
2011-02-24,192.67296483871658
2011-02-25,193.02535729619686
2011-02-28,193.52730094880337
2011-03-01,193.49495829341984
2011-03-02,193.86344923050822
2011-03-03,194.34166909417354
2011-03-04,194.6545989763169
2011-03-07,194.66920076465252
2011-03-08,194.67898670772354
2011-03-09,194.6984294401991
2011-03-10,194.2762307202048
2011-03-11,194.39075167522304
2011-03-14,194.49583803897244
2011-03-15,193.52875045631083
2011-03-16,193.04771575260193
2011-03-17,193.20521905436732
2011-03-18,194.00757074509562
2011-03-21,194.51181832734628
2011-03-22,194.9860284890705
2011-03-23,194.9589618786989
2011-03-24,195.34017059719662
2011-03-25,195.45325585290033
2011-03-28,195.14704194924988
2011-03-29,195.17887944765954
2011-03-30,195.6354029910567
2011-03-31,196.0912255222118
2011-04-01,196.8802400636527
2011-04-04,197.05174428410842
2011-04-05,197.36492643443592
2011-04-06,197.88385202432713
2011-04-07,198.15579193851238
2011-04-08,198.82633880304107
2011-04-11,198.4175425767234
2011-04-12,197.75610440742693
2011-04-13,197.81983394655032
2011-04-14,198.0672845783404
2011-04-15,198.36346551009134
2011-04-18,197.50679710626716
2011-04-19,198.1145488865121
2011-04-20,198.89904546838042
2011-04-21,199.4035010663752
2011-04-22,199.3207877019304
2011-04-25,199.242146389867
2011-04-26,199.4719702170701
2011-04-27,199.79321923415017
2011-04-28,200.28809159048407
2011-04-29,200.64681336673763
2011-05-02,200.62700675938484
2011-05-03,200.1689774440949
2011-05-04,199.62849528104982
2011-05-05,199.01017997297282
2011-05-06,199.21499002705895
2011-05-09,199.04408789739313
2011-05-10,199.23882078595705
2011-05-11,198.75092483410916
2011-05-12,198.45594727548993
2011-05-13,197.85451566954487
2011-05-16,197.5288538119564
2011-05-17,197.60328744952668
2011-05-18,198.13548412556966
2011-05-19,198.51264781981314
2011-05-20,198.2146699731629
2011-05-23,197.0110383912638
2011-05-24,197.30771068624327
2011-05-25,196.92990270353116
2011-05-26,197.455362441542
2011-05-27,198.32322761847718
2011-05-30,198.301255532812
2011-05-31,199.12441080819917
2011-06-01,198.99361461268856
2011-06-02,199.48018246736902
2011-06-03,199.76648374778026
2011-06-06,199.4628408952767
2011-06-07,199.87356984687963
2011-06-08,199.78462142063418
2011-06-09,199.8693385639613
2011-06-10,199.3695574904103
2011-06-13,199.37207873552643
2011-06-14,199.77438558491096
2011-06-15,198.90768694263627
2011-06-16,198.2425584256886
2011-06-17,198.77916959590507
2011-06-20,198.63395155728483
2011-06-21,199.1856567774843
2011-06-22,199.17436835844435
2011-06-23,198.31135012103235
2011-06-24,198.08221017219265
2011-06-27,198.02489429658988
2011-06-28,198.3077628109528
2011-06-29,199.1625332134418
2011-06-30,199.80522476573705
2011-07-01,200.55604516313124
2011-07-04,200.9247440456832
2011-07-05,200.59148277773141
2011-07-06,200.56673957219098
2011-07-07,201.3411058206301
2011-07-08,201.14640429923833
2011-07-11,200.02262795364499
2011-07-12,199.35108793784454
2011-07-13,200.17262631822524
2011-07-14,200.08293805050954
2011-07-15,200.01964579390827
2011-07-18,199.40716514088322
2011-07-19,199.99023216625073
2011-07-20,200.4612925534246
2011-07-21,201.0224635726881
2011-07-22,201.04502474520675
2011-07-25,200.78332396111816
2011-07-26,201.71964772055114
2011-07-27,201.59400911739044
2011-07-28,201.53408707738546
2011-07-29,201.4829010981367
2011-08-01,201.49189211738087
2011-08-02,200.9532497111524
2011-08-03,200.75417331054027
2011-08-04,199.49581385050865
2011-08-05,199.11196854536877
2011-08-08,197.22719891538745
2011-08-09,196.51532251866078
2011-08-10,196.2893143882791
2011-08-11,196.6887572800891
2011-08-12,197.13452479020805
2011-08-15,198.00922251322987
2011-08-16,197.982639816078
2011-08-17,198.35461827238825
2011-08-18,197.19913717572823
2011-08-19,197.16365883209448
2011-08-22,197.18965250169933
2011-08-23,197.56763156661705
2011-08-24,197.11884675302716
2011-08-25,197.24175615001747
2011-08-26,197.72398194990748
2011-08-29,198.3512822872375
2011-08-30,198.1316494993008
2011-08-31,199.06304168700947
2011-09-01,198.73628518438926
2011-09-02,197.82299392661466
2011-09-05,196.8918007140748
2011-09-06,196.6207114974798
2011-09-07,197.01360379364425
2011-09-08,196.69655122204975
2011-09-09,195.29156890359423
2011-09-12,193.86814433724282
2011-09-13,194.0464639457932
2011-09-14,192.6851075908229
2011-09-15,193.0308411237131
2011-09-16,192.81972467373882
2011-09-19,190.35973853581834
2011-09-20,190.1662329244482
2011-09-21,188.36145192798125
2011-09-22,185.75406963256643
2011-09-23,187.0685200623659
2011-09-26,186.23210470633717
2011-09-27,188.38925262652134
2011-09-28,187.57261690951105
2011-09-29,187.09212804935856
2011-09-30,186.14768961264653
2011-10-03,185.09125737130142
2011-10-04,184.54588118153208
2011-10-05,185.77247096284918
2011-10-06,186.85261591090992
2011-10-07,187.44463195612641
2011-10-10,188.86032579550667
2011-10-11,188.6283212717655
2011-10-12,189.90827187233498
2011-10-13,189.5268808104718
2011-10-14,190.27929565427667
2011-10-17,189.55419278765794
2011-10-18,189.00647973445302
2011-10-19,189.25161947369742
2011-10-20,187.6491841092115
2011-10-21,188.43093663090056
2011-10-24,190.11501202529664
2011-10-25,190.27878024864287
2011-10-26,190.00536363038455
2011-10-27,192.3940641496097
2011-10-28,193.16060177036786
2011-10-31,191.80652187931275
2011-11-01,189.93056542003103
2011-11-02,189.97607453412434
2011-11-03,190.91052101072822
2011-11-04,190.71949362500072
2011-11-07,190.38223362911725
2011-11-08,190.7479683418852
2011-11-09,189.50889932681355
2011-11-10,189.11719928261894
2011-11-11,189.71528120473653
2011-11-14,189.08019525638795
2011-11-15,188.63145144360539
2011-11-16,188.62715575959305
2011-11-17,188.43874499972375
2011-11-18,188.44417223349086
2011-11-21,187.17757950158773
2011-11-22,187.29336719551623
2011-11-23,185.91461416610358
2011-11-24,185.65935759973527
2011-11-25,184.82068551167413
2011-11-28,186.0447544018843
2011-11-29,186.4752187588049
2011-11-30,187.4951572752832
2011-12-01,188.18522148958095
2011-12-02,188.56661927569547
2011-12-05,189.01276489010564
2011-12-06,188.83946242867228
2011-12-07,188.7276597853772
2011-12-08,187.62793065413612
2011-12-09,187.92274388518757
2011-12-12,186.5550468771949
2011-12-13,186.44143344119283
2011-12-14,185.62100057240926
2011-12-15,186.07530738207652
2011-12-16,186.41496568793414
2011-12-19,186.15221460250234
2011-12-20,186.97554902942943
2011-12-21,187.0805683641808
2011-12-22,187.13808023325103
2011-12-23,187.13826585521537
2011-12-26,187.2944156813693
2011-12-27,186.97938340690723
2011-12-28,186.41060876261633
2011-12-29,186.4734815632074
2011-12-30,186.57117504573776
2012-01-02,186.51435129958094
2012-01-03,187.33238251791192
2012-01-04,187.3180152473065
2012-01-05,186.86386718477215
2012-01-06,187.03988812181225
2012-01-09,187.20717095708494
2012-01-10,188.52984398392132
2012-01-11,188.39989837013567
2012-01-12,189.3471639321163
2012-01-13,189.22683138889477
2012-01-16,189.1970431485114
2012-01-17,190.08842544914634
2012-01-18,191.02424358881814
2012-01-19,191.8147424808382
2012-01-20,192.06329435983312
2012-01-23,192.81513856671037
2012-01-24,192.8082815035653
2012-01-25,192.9425124590504
2012-01-26,194.31867375805206
2012-01-27,194.81916660937495
2012-01-30,194.0446333882439
2012-01-31,194.65222640830078
2012-02-01,195.6112343701181
2012-02-02,196.09072588015073
2012-02-03,196.7935621322255
2012-02-06,196.68279256942017
2012-02-07,197.07639218005312
2012-02-08,197.3637451743288
2012-02-09,197.15418749841953
2012-02-10,196.14925511222114
2012-02-13,196.8071228669163
2012-02-14,196.28693199019125
2012-02-15,196.30665125666988
2012-02-16,196.11247593575175
2012-02-17,196.86663081749228
2012-02-20,197.43263633583268
2012-02-21,197.25718557208577
2012-02-22,196.9149338381574
2012-02-23,197.1041339609246
2012-02-24,197.44790207218645
2012-02-27,197.5125628818805
2012-02-28,198.03055128953133
2012-02-29,198.47615566275655
2012-03-01,198.44625693070765
2012-03-02,198.04059835019322
2012-03-05,197.19508598664234
2012-03-06,196.1128989397638
2012-03-07,196.29200611644976
2012-03-08,197.2358958989564
2012-03-09,197.37489891929408
2012-03-12,196.98079185132195
2012-03-13,197.3371752437249
2012-03-14,196.4561289229867
2012-03-15,196.9696221165423
2012-03-16,197.26176921919804
2012-03-19,197.3419272447532
2012-03-20,196.92032662353884
2012-03-21,196.6020432858831
2012-03-22,195.99257211318178
2012-03-23,196.40312518248115
2012-03-26,196.78198987121138
2012-03-27,197.0331188989593
2012-03-28,196.4095460268766
2012-03-29,195.87375490005604
2012-03-30,196.32259928642577
2012-04-02,196.7994307791219
2012-04-03,197.10603884767534
2012-04-04,196.20398310993014
2012-04-05,196.20479353672056
2012-04-06,195.90536185543283
2012-04-09,195.90821624111828
2012-04-10,194.82675369484136
2012-04-11,195.19153000777746
2012-04-12,195.9322827473991
2012-04-13,195.76389655734113
2012-04-16,195.41652142570766
2012-04-17,196.109830075957
2012-04-18,195.79658381616758
2012-04-19,195.50055707630904
2012-04-20,195.7375412843731
2012-04-23,195.08195989102214
2012-04-24,195.68772236007123
2012-04-25,196.29351847065416
2012-04-26,196.39556490360005
2012-04-27,196.84487008675268
2012-04-30,196.7746239449345
2012-05-01,197.2217209299583
2012-05-02,196.8613297537476
2012-05-03,196.70022478721032
2012-05-04,196.08693093428752
2012-05-07,196.11191939060458
2012-05-08,195.3620534776226
