,Return_Incl_Costs_BRLUSD Curncy,Return_Incl_Costs_ARSUSD Curncy,Return_Incl_Costs_MXNUSD Curncy,Return_Incl_Costs_COPUSD Curncy,Return_Incl_Costs_CLPUSD Curncy,Return_Incl_Costs_PENUSD Curncy,Return_Incl_Costs_TRYUSD Curncy,Return_Incl_Costs_RUBUSD Curncy,Return_Incl_Costs_ZARUSD Curncy,Return_Incl_Costs_CNYUSD Curncy,Return_Incl_Costs_KRWUSD Curncy,Return_Incl_Costs_IDRUSD Curncy,Return_Incl_Costs_INRUSD Curncy,Return_Incl_Costs_PHPUSD Curncy,Return_Incl_Costs_THBUSD Curncy,Return_Incl_Costs_CZKEUR Curncy,Return_Incl_Costs_HUFEUR Curncy,Return_Incl_Costs_PLNEUR Curncy
2012-10-31,290.8660267518526,167.80590788045623,127.71032436277801,183.5960550844221,106.33147650362838,108.8852693116094,575.4309651311164,78.38927452828459,245.82464820412022,91.29451200635414,161.80400577646802,154.99643041565733,119.9793847351196,96.32921545063837,120.3922021445886,52.08166199412069,50.06509125193608,62.90999372257712
2012-11-01,290.90671268658895,167.80590788045623,127.71032436277801,183.5960550844221,106.33147650362838,108.8852693116094,575.4309651311164,78.38927452828459,245.82464820412022,91.29085994005963,161.80400577646802,154.99643041565733,119.69889562606855,96.32921545063837,120.3922021445886,52.27193001343601,50.06509125193608,62.90999372257712
2012-11-02,290.76125933024565,167.80590788045623,127.71032436277801,183.5960550844221,106.33147650362838,108.8852693116094,575.4309651311164,78.38927452828459,245.82464820412022,91.26458094129062,161.80400577646802,154.99643041565733,119.89784849060962,96.32921545063837,120.3922021445886,52.425355810373404,50.06509125193608,62.90999372257712
2012-11-05,290.76125933024565,167.80590788045623,127.71032436277801,183.5960550844221,106.33147650362838,108.8852693116094,575.4309651311164,78.38927452828459,245.82464820412022,91.21948586183257,161.80400577646802,154.99643041565733,121.63348789492275,96.32921545063837,120.3922021445886,52.3538640092111,50.06509125193608,62.90999372257712
2012-11-06,290.76125933024565,167.80590788045623,127.71032436277801,183.5960550844221,106.33147650362838,108.8852693116094,575.4309651311164,78.38927452828459,245.82464820412022,91.23060084620612,161.80400577646802,154.99643041565733,121.2113571472968,96.32921545063837,120.3922021445886,52.42374590268915,50.06509125193608,62.90999372257712
2012-11-07,290.76125933024565,167.80590788045623,127.71032436277801,183.5960550844221,106.33147650362838,108.8852693116094,575.4309651311164,78.38927452828459,245.82464820412022,91.18498554578302,161.80400577646802,154.99643041565733,120.683319471369,96.32921545063837,120.3922021445886,52.67999389999191,50.06509125193608,62.61527165780372
2012-11-08,290.76125933024565,167.80590788045623,127.71032436277801,183.5960550844221,106.33147650362838,108.8852693116094,575.4309651311164,78.38927452828459,245.82464820412022,91.18498554578302,161.80400577646802,154.99643041565733,121.0016174548608,96.32921545063837,120.3922021445886,52.781738008585656,50.06509125193608,62.17218321695968
2012-11-09,290.76125933024565,167.80590788045623,127.71032436277801,183.02911192435184,105.79219101187493,108.8852693116094,575.4309651311164,78.38927452828459,245.82464820412022,91.18498554578302,161.80400577646802,154.99643041565733,121.80885338415543,96.32921545063837,120.3922021445886,52.72815668065902,50.06509125193608,62.1410971253512
2012-11-12,290.76125933024565,167.80590788045623,127.71032436277801,183.05935396824216,105.65455565910777,108.8852693116094,575.4309651311164,78.38927452828459,245.82464820412022,91.18498554578302,161.80400577646802,154.99643041565733,122.03707383827093,96.32921545063837,120.3922021445886,52.666847602773714,50.06509125193608,62.1410971253512
2012-11-13,290.76125933024565,167.80590788045623,127.71032436277801,183.19534168237854,104.93696553300889,108.8852693116094,575.4309651311164,78.38927452828459,245.82464820412022,91.18498554578302,161.80400577646802,154.99643041565733,122.0079082056825,96.32921545063837,120.3922021445886,52.80325185540305,50.06509125193608,62.1410971253512
2012-11-14,290.76125933024565,167.80590788045623,127.71032436277801,182.6141464294974,104.75097397325904,108.8852693116094,575.4309651311164,78.38927452828459,245.82464820412022,91.17835184547674,161.80400577646802,154.99643041565733,121.97867899781811,96.32921545063837,120.3922021445886,52.79817111966289,50.06509125193608,62.1410971253512
2012-11-15,290.76125933024565,167.80590788045623,127.71032436277801,183.24851896760765,104.69859848627242,108.8852693116094,575.4309651311164,78.38927452828459,245.82464820412022,91.08360216562345,161.80400577646802,154.89259846980408,121.51852458882722,96.32921545063837,120.3922021445886,53.04769633084095,50.06509125193608,62.1410971253512
2012-11-16,290.76125933024565,167.80590788045623,127.71032436277801,182.47409938061,104.69859848627242,108.8852693116094,575.4309651311164,78.38927452828459,245.82464820412022,91.05894670264267,161.80400577646802,154.8662736902594,122.56828473694235,96.32921545063837,120.3922021445886,53.034072994664236,50.06509125193608,62.1410971253512
2012-11-19,290.76125933024565,167.80590788045623,127.71032436277801,182.90469331425362,104.69859848627242,108.8852693116094,575.4309651311164,78.38927452828459,245.82464820412022,91.07514660620376,161.80400577646802,154.90462330160943,122.28554584721174,95.94597884107156,120.3922021445886,52.6088511796378,50.06509125193608,62.1410971253512
2012-11-20,290.76125933024565,167.80590788045623,127.71032436277801,183.13577094491717,104.69859848627242,108.8852693116094,575.4309651311164,78.38927452828459,245.82464820412022,91.2549260237744,161.80400577646802,154.92639608025684,122.31336353575058,95.91120958058367,120.3922021445886,52.59120352359465,50.06509125193608,62.1410971253512
2012-11-21,290.76125933024565,167.80590788045623,127.71032436277801,183.26678597398504,104.69859848627242,108.8852693116094,575.4309651311164,78.38927452828459,245.82464820412022,91.16618216182678,161.80400577646802,154.94829839100154,122.34181767750634,95.75215538698292,120.3922021445886,52.882310501951366,50.08050383745408,62.14454481656965
2012-11-22,290.76125933024565,167.80590788045623,127.82937533781015,183.09538056415155,104.88369885921712,108.8852693116094,575.4309651311164,78.38927452828459,245.82464820412022,91.30218232782208,161.80400577646802,154.79332623651507,122.49225967051947,95.6946239876413,120.3922021445886,52.74231127824751,50.30242536563867,62.275689272121014
2012-11-23,290.76125933024565,167.80590788045623,128.36341736648737,183.4267237631491,104.50035016685428,108.8852693116094,575.4309651311164,78.38927452828459,245.82464820412022,91.19953025598788,161.80400577646802,155.20083746727462,123.13051519817412,95.64021104178498,120.3922021445886,52.59167157382085,49.78234654420565,62.21159284667622
2012-11-26,290.76125933024565,167.80590788045623,127.97977397257151,182.44862705505258,103.90786643694655,108.8852693116094,575.4309651311164,78.38927452828459,245.82464820412022,91.27570931468539,161.80400577646802,154.29036287921542,123.55675773356374,95.5923909362641,120.3922021445886,52.565375738033936,49.92695442375891,62.43075726019374
2012-11-27,290.76125933024565,167.80590788045623,128.25896815502264,182.35740274152508,104.00295641829,108.8852693116094,575.4309651311164,78.38927452828459,245.82464820412022,91.33600456550089,161.80400577646802,154.21321769777583,122.91873099588348,95.5923909362641,120.3922021445886,52.565375738033936,50.18015907276161,62.51287400883635
2012-11-28,290.76125933024565,167.80590788045623,128.03930247917148,182.35740274152508,104.09946213136512,108.8852693116094,575.4309651311164,78.38927452828459,245.82464820412022,91.27578833860471,161.80400577646802,154.21321769777583,122.8896145231127,95.5923909362641,120.3922021445886,52.565375738033936,50.111125529718706,62.41099704372068
2012-11-29,290.76125933024565,167.80590788045623,128.51072984595302,182.35740274152508,104.49885578335925,108.8852693116094,575.4309651311164,78.38927452828459,245.82464820412022,91.25216018658134,161.80400577646802,154.21321769777583,121.45578312691514,95.5923909362641,120.3922021445886,52.565375738033936,50.29573758804721,62.590081772883664
2012-11-30,290.76125933024565,167.80590788045623,128.42802088401874,182.35740274152508,104.44660635546757,108.8852693116094,575.4309651311164,78.38927452828459,245.82464820412022,91.29933746670879,161.80400577646802,154.21321769777583,120.17769180809881,95.5923909362641,120.3922021445886,52.565375738033936,50.06024452585046,62.40425495728288
2012-12-03,290.76125933024565,167.80590788045623,128.70687216032593,182.35740274152508,104.39312188691068,108.8852693116094,575.4309651311164,78.38927452828459,245.82464820412022,91.3027354952609,161.80400577646802,154.21321769777583,120.11760296219477,95.5923909362641,120.3922021445886,52.565375738033936,49.77541379307555,61.95337404305455
2012-12-04,290.76125933024565,167.80590788045623,128.56292016107182,181.77591773188908,104.66868652220775,108.8852693116094,575.4309651311164,78.38927452828459,245.82464820412022,91.35457518665669,161.80400577646802,154.21321769777583,120.11760296219477,95.5923909362641,120.3922021445886,52.565375738033936,49.72521871511467,62.018557901795646
2012-12-05,290.76125933024565,167.80590788045623,128.96994975400895,182.00093850535282,104.76051512636137,108.8852693116094,575.4309651311164,78.38927452828459,245.82464820412022,91.3930598356047,161.80400577646802,154.21321769777583,120.11760296219477,95.5923909362641,120.3922021445886,52.565375738033936,49.80272834257692,62.19978642802831
2012-12-06,290.76125933024565,167.80590788045623,128.91357598393452,183.40548584100983,105.26506010077149,108.8852693116094,575.4309651311164,78.38927452828459,245.82464820412022,91.34461817276014,161.80400577646802,154.21321769777583,120.11760296219477,95.5923909362641,120.3922021445886,52.565375738033936,49.777826978405635,62.1686865348143
2012-12-07,290.76125933024565,167.80590788045623,129.6683809881238,183.89077160546748,105.3906248788116,108.8852693116094,575.4309651311164,78.38927452828459,245.82464820412022,91.39013595057119,161.80400577646802,154.21321769777583,120.11760296219477,95.5923909362641,120.3922021445886,52.565375738033936,49.777826978405635,62.1686865348143
2012-12-10,290.76125933024565,167.80590788045623,129.60354679762975,183.26701924279203,105.80988354447072,108.8852693116094,575.4309651311164,78.38927452828459,245.82464820412022,91.18617521353836,161.80400577646802,154.21321769777583,120.11760296219477,95.5923909362641,120.3922021445886,52.565375738033936,49.777826978405635,62.1686865348143
2012-12-11,290.44969533798854,167.80590788045623,129.60354679762975,183.17538573317066,105.74516999596382,108.8852693116094,575.4309651311164,78.38927452828459,245.82464820412022,91.1405821259316,161.80400577646802,154.21321769777583,120.11760296219477,95.5923909362641,120.3922021445886,52.565375738033936,49.777826978405635,62.1686865348143
2012-12-12,291.4447095299107,167.80590788045623,129.60354679762975,183.17538573317066,105.96327278368331,108.8852693116094,575.4309651311164,78.38927452828459,245.82464820412022,91.1405821259316,161.80400577646802,154.21321769777583,120.11760296219477,95.70106863609439,120.3922021445886,52.565375738033936,49.777826978405635,62.108163281693486
2012-12-13,289.5859822268312,167.80590788045623,129.60354679762975,183.17538573317066,105.87562178984727,108.8852693116094,575.4309651311164,78.38927452828459,245.82464820412022,91.1405821259316,161.80400577646802,154.21321769777583,120.11760296219477,95.83765870207912,120.3922021445886,52.565375738033936,49.777826978405635,61.98702385953868
2012-12-14,289.57253922120964,167.80590788045623,129.60354679762975,183.17538573317066,106.09435516025636,108.8852693116094,575.4309651311164,78.38927452828459,245.82464820412022,91.1405821259316,161.80400577646802,154.21321769777583,120.11760296219477,95.86499290971172,120.3922021445886,52.47051668470781,49.777826978405635,62.269877335087806
2012-12-17,287.7796362904819,167.80590788045623,129.60354679762975,183.17538573317066,105.8905981287222,108.8852693116094,575.4309651311164,78.38927452828459,245.82464820412022,91.1405821259316,161.80400577646802,154.21321769777583,120.11760296219477,95.7546298485758,120.3922021445886,52.45746630076855,49.777826978405635,62.0994269698875
2012-12-18,289.2991594775873,167.80590788045623,129.60354679762975,183.17538573317066,106.0242816588889,108.8852693116094,575.4309651311164,78.38927452828459,245.82464820412022,91.1405821259316,161.80400577646802,154.21321769777583,120.11760296219477,95.85764785958366,120.3922021445886,52.369536817742556,49.777826978405635,62.22459616967088
2012-12-19,291.7746426075255,167.80590788045623,129.60354679762975,183.17538573317066,105.93970475566368,108.8852693116094,575.4309651311164,78.38927452828459,245.82464820412022,91.1405821259316,161.80400577646802,154.20503511248117,119.34969859966529,95.75895601845886,120.3922021445886,52.352513196915766,49.777826978405635,62.38200359048512
2012-12-20,292.1292598247721,167.80590788045623,129.60354679762975,183.51775963805986,105.94711410226449,108.8852693116094,575.4309651311164,78.38927452828459,245.82464820412022,91.1405821259316,161.80400577646802,154.2263067848821,119.99067595921089,95.84061575599985,120.3922021445886,52.32633694031731,49.777826978405635,62.636587099309814
2012-12-21,290.82354995983025,167.80590788045623,129.60354679762975,183.54061022575513,105.20413004840029,108.8852693116094,575.4309651311164,78.38927452828459,245.82464820412022,91.1405821259316,161.80400577646802,154.279665031067,120.4168328806973,95.83719986523907,120.3922021445886,52.32633694031731,49.777826978405635,62.26504775426536
2012-12-24,290.7656059700836,167.80590788045623,129.60354679762975,185.11660228713757,104.91760903887348,108.8852693116094,575.4309651311164,78.38927452828459,245.82464820412022,91.07832700280991,161.80400577646802,154.20252519855148,120.13312525826646,95.97561066473958,120.3922021445886,52.32633694031731,49.777826978405635,62.22773385912198
2012-12-25,290.8196097685269,167.80590788045623,129.60354679762975,185.13975222750983,104.86515023435405,108.8852693116094,575.4309651311164,78.38927452828459,245.82464820412022,91.05904500349627,161.80400577646802,154.20252519855148,120.10168468951834,95.97970115839996,120.3922021445886,52.32633694031731,49.777826978405635,62.41196544857933
2012-12-26,290.67419996364265,167.80590788045623,129.60354679762975,185.05832829930358,104.86515023435405,108.8852693116094,575.4309651311164,78.38927452828459,245.82464820412022,91.0599894279526,161.80400577646802,154.20252519855148,119.82390627303559,96.06132821328958,120.3922021445886,52.32633694031731,49.777826978405635,61.90492098555851
2012-12-27,290.67419996364265,167.80590788045623,129.60354679762975,185.18595232402902,104.86515023435405,108.8852693116094,575.4309651311164,78.38927452828459,245.82464820412022,91.05133220377098,161.80400577646802,154.20252519855148,119.97918576365036,95.99499246583508,120.3922021445886,52.32633694031731,49.777826978405635,62.50028217813878
2012-12-28,290.67419996364265,167.80590788045623,129.60354679762975,186.26092778795675,104.86515023435405,108.8852693116094,575.4309651311164,78.38927452828459,245.82464820412022,91.16041322845939,161.80400577646802,154.20252519855148,119.59305344169557,95.86540100105681,120.3922021445886,52.32633694031731,49.777826978405635,62.40239857191799
2012-12-31,290.67419996364265,167.80590788045623,129.60354679762975,186.28557449171495,104.86515023435405,108.8852693116094,575.4309651311164,78.38927452828459,245.82464820412022,91.18575528469974,161.80400577646802,154.20252519855148,120.01275540563158,95.79403787464156,120.3922021445886,52.32633694031731,49.777826978405635,62.27947497340823
2013-01-01,290.67419996364265,167.80590788045623,129.60354679762975,186.3102211954732,104.86515023435405,108.8852693116094,575.4309651311164,78.38927452828459,245.82464820412022,91.20291232898663,161.80400577646802,154.15499594943756,119.31971330488895,95.80529599092007,120.3922021445886,52.32633694031731,49.777826978405635,62.24833523592152
2013-01-02,290.67419996364265,167.80590788045623,129.60354679762975,186.75825236905834,104.86515023435405,108.8852693116094,575.4309651311164,78.38927452828459,245.82464820412022,91.21707869582904,161.80400577646802,153.9894782128027,118.57044384226926,95.38449041713561,120.3922021445886,52.32633694031731,49.777826978405635,62.259526203617334
2013-01-03,290.67419996364265,167.80590788045623,129.60354679762975,186.35851676073233,104.86515023435405,108.8852693116094,575.4309651311164,78.38927452828459,245.82464820412022,91.23187467897597,161.80400577646802,153.90479471964025,118.51115862034813,95.33679817192704,120.3922021445886,52.32633694031731,49.777826978405635,62.0423472927795
2013-01-04,290.67419996364265,167.80590788045623,129.60354679762975,185.80491387631133,104.67553593931665,108.8852693116094,575.4309651311164,78.38927452828459,245.82464820412022,91.2439160907925,161.80400577646802,153.8834099991451,118.51115862034813,95.33679817192704,120.3922021445886,52.32633694031731,49.777826978405635,61.63358675990377
2013-01-07,290.67419996364265,167.80590788045623,129.60354679762975,185.83115712768182,105.0882423438844,108.8852693116094,575.4309651311164,78.38927452828459,245.82464820412022,91.27232752651594,161.80400577646802,153.78320730882305,118.51115862034813,95.33679817192704,120.3922021445886,52.67952126368149,49.777826978405635,61.60276996652382
2013-01-08,290.67419996364265,167.80590788045623,129.60354679762975,185.48929637028652,104.90298508893572,108.8852693116094,575.4309651311164,78.38927452828459,245.82464820412022,91.37511238816357,161.80400577646802,153.70631570516863,118.51115862034813,95.33679817192704,120.3922021445886,52.6916044906606,49.777826978405635,61.60276996652382
2013-01-09,290.67419996364265,167.80590788045623,130.0549666410263,185.93273746948753,105.2100956323455,108.8852693116094,575.4309651311164,78.38927452828459,245.82464820412022,91.37330224128952,161.80400577646802,153.70631570516863,117.87579610188948,95.33679817192704,120.3922021445886,52.782223039045874,49.777826978405635,61.60276996652382
2013-01-10,290.67419996364265,167.80590788045623,131.16072791250264,186.3781742532032,105.26622246470585,108.8852693116094,575.4309651311164,78.38927452828459,245.82464820412022,91.4046256524197,161.80400577646802,153.70631570516863,117.44972474320708,95.33679817192704,120.3922021445886,52.784524462037155,49.777826978405635,61.60276996652382
2013-01-11,290.67419996364265,167.80590788045623,131.10395238455718,186.67882412536673,104.93457094769796,108.8852693116094,575.4309651311164,78.38927452828459,245.82464820412022,91.53637286405666,161.80400577646802,153.70631570516863,117.80904183205308,95.33679817192704,120.3922021445886,52.82024049032959,49.777826978405635,61.60276996652382
2013-01-14,290.67419996364265,167.80590788045623,131.27638932974264,187.18902087158972,104.63659553010612,108.8852693116094,575.4309651311164,78.38927452828459,245.82464820412022,91.49135529831223,161.80400577646802,153.70631570516863,117.75013731113707,95.33679817192704,120.3922021445886,52.68148623042799,49.777826978405635,61.60276996652382
2013-01-15,290.67419996364265,167.80590788045623,131.32846760177847,186.10985447018112,104.37593477899436,108.8852693116094,575.4309651311164,78.38927452828459,245.82464820412022,91.57312671580988,161.80400577646802,153.70631570516863,117.75013731113707,95.33679817192704,120.3922021445886,52.660097814882555,49.777826978405635,61.60276996652382
2013-01-16,290.67419996364265,167.80590788045623,131.3700621432349,185.6917585643186,104.4128623638712,108.8852693116094,575.4309651311164,78.38927452828459,245.82464820412022,91.5770618177107,161.80400577646802,153.70631570516863,117.75013731113707,95.33679817192704,120.3922021445886,52.6252152519209,49.777826978405635,61.60276996652382
2013-01-17,290.67419996364265,167.80590788045623,132.08826576412199,186.47127293582187,105.0399345598938,108.8852693116094,575.4309651311164,78.38927452828459,245.82464820412022,91.5984687720511,161.80400577646802,153.70631570516863,117.75013731113707,95.33679817192704,120.3922021445886,52.60038960611205,49.777826978405635,61.60276996652382
2013-01-18,290.67419996364265,167.80590788045623,131.1202225898072,186.37803729935396,105.199102514835,108.8852693116094,575.4309651311164,78.38927452828459,245.82464820412022,91.61066758794311,161.80400577646802,153.97545731100877,117.75013731113707,95.33679817192704,120.3922021445886,52.76962356617299,49.777826978405635,61.60276996652382
2013-01-21,290.67419996364265,167.80590788045623,130.71074441164228,186.37803729935396,105.04868260411031,108.88076502552283,575.4309651311164,78.38927452828459,245.82464820412022,91.56596483035052,161.80400577646802,153.89846958235327,117.75013731113707,95.33679817192704,120.3922021445886,52.743457805960006,49.777826978405635,61.60276996652382
2013-01-22,290.67419996364265,167.80590788045623,131.1313190059405,186.37803729935396,105.41764878759736,108.88159475626782,575.4309651311164,78.38927452828459,245.82464820412022,91.53763209666482,161.80400577646802,153.89846958235327,117.75013731113707,95.33679817192704,120.3922021445886,52.77155874629893,49.777826978405635,61.60276996652382
2013-01-23,290.67419996364265,167.80590788045623,131.22206454401095,186.37803729935396,105.35076108668866,108.86126999281349,575.4309651311164,78.38927452828459,245.82464820412022,91.58933933564045,161.80400577646802,153.64052878970017,117.75013731113707,95.33679817192704,120.3922021445886,52.71148836235931,49.777826978405635,61.60276996652382
2013-01-24,290.67419996364265,167.80590788045623,131.2981737049733,186.37803729935396,105.58486803987049,108.96837138413063,575.4309651311164,78.38927452828459,245.82464820412022,91.60767691049774,161.80400577646802,153.56370852530532,117.75013731113707,95.33679817192704,120.3922021445886,52.68487068346787,49.777826978405635,61.60276996652382
2013-01-25,290.67419996364265,167.80590788045623,130.75397278124157,186.37803729935396,105.1885738952479,109.09948027998007,575.4309651311164,78.38927452828459,245.82464820412022,91.60767691049774,161.80400577646802,153.19563066576004,117.75013731113707,95.33679817192704,120.3922021445886,52.646175582760705,49.777826978405635,61.60276996652382
2013-01-28,290.67419996364265,167.80590788045623,130.29302901659472,186.37803729935396,104.98148523791937,109.18606830340732,575.4309651311164,78.38927452828459,245.82464820412022,91.58115432368697,161.80400577646802,152.87444726597076,117.75013731113707,95.33679817192704,120.3922021445886,52.88704967252606,49.777826978405635,61.60276996652382
2013-01-29,290.67419996364265,167.80590788045623,130.22788250208643,186.37803729935396,105.31313675492724,109.23001034191692,575.4309651311164,78.38927452828459,245.82464820412022,91.53536374652514,161.80400577646802,152.79801004233778,117.75013731113707,94.85709797045857,120.3922021445886,52.79764275126958,49.777826978405635,61.60276996652382
2013-01-30,290.67419996364265,167.80590788045623,130.22788250208643,186.37803729935396,105.38706934100192,109.44773691749067,575.4309651311164,78.38927452828459,245.82464820412022,91.53536374652514,161.80400577646802,152.79801004233778,117.75013731113707,94.60131022410725,120.3922021445886,52.77984876534033,49.777826978405635,61.60276996652382
2013-01-31,290.67419996364265,167.80590788045623,130.22788250208643,186.37803729935396,105.46100192707661,109.83596539210673,575.4309651311164,78.38927452828459,245.82464820412022,91.53536374652514,161.80400577646802,152.79801004233778,117.75013731113707,94.74266037443971,120.3922021445886,52.862379469726484,49.777826978405635,61.60276996652382
2013-02-01,290.67419996364265,167.80590788045623,130.22788250208643,186.37803729935396,105.42275826475161,109.92559951603596,575.4309651311164,78.38927452828459,245.82464820412022,91.40178412378188,161.80400577646802,152.79801004233778,117.75013731113707,94.76937948406679,120.3922021445886,52.90025567028452,49.777826978405635,61.60276996652382
2013-02-04,290.67419996364265,167.80590788045623,130.22788250208643,186.37803729935396,105.0798039649519,109.92831798544097,575.4309651311164,78.38927452828459,245.82464820412022,91.35608323171999,161.80400577646802,152.79801004233778,117.75013731113707,94.55106541244729,120.3922021445886,52.920664563763395,49.590924144900754,61.60276996652382
2013-02-05,290.67419996364265,167.80590788045623,130.22788250208643,186.37803729935396,105.1871804014805,109.93200323641649,575.4309651311164,78.38927452828459,245.82464820412022,91.35608323171999,161.80400577646802,152.79801004233778,117.75013731113707,94.50378987974106,120.3922021445886,52.7714492040116,49.86839683804555,61.60276996652382
2013-02-06,290.67419996364265,167.80590788045623,129.5784902060643,186.37803729935396,105.21071496291177,109.93490327975499,575.4309651311164,78.38927452828459,245.82464820412022,91.35608323171999,161.80400577646802,152.79801004233778,117.75013731113707,94.49048230935787,120.3922021445886,52.22539523408926,49.45163536400722,61.60276996652382
2013-02-07,290.67419996364265,167.80590788045623,129.30801089861149,186.37803729935396,105.15810960543031,109.9795711832403,575.4309651311164,78.38927452828459,245.82464820412022,91.35608323171999,161.80400577646802,152.79801004233778,117.75013731113707,94.4432370682032,120.3922021445886,52.016949725656126,49.72290572636425,61.60276996652382
2013-02-08,290.67419996364265,167.80590788045623,129.2433568931622,186.37803729935396,105.15810960543031,110.0232466128669,575.4309651311164,78.38927452828459,245.82464820412022,91.35608323171999,161.80400577646802,152.79801004233778,117.75013731113707,94.5340773031704,120.3922021445886,51.9909412507933,50.07468083570983,61.60276996652382
2013-02-11,290.67419996364265,167.80590788045623,128.81137414030022,186.37803729935396,105.15810960543031,110.02524368726985,575.4309651311164,78.38927452828459,245.82464820412022,91.35608323171999,161.80400577646802,152.79801004233778,117.75013731113707,94.48681026451882,120.3922021445886,51.9909412507933,50.085704411483135,61.48127992444354
2013-02-12,290.67419996364265,167.80590788045623,128.74696845323007,186.37803729935396,105.15810960543031,109.66386816744415,575.4309651311164,78.38927452828459,245.82464820412022,91.35608323171999,161.80400577646802,152.79801004233778,117.64660635968889,94.44046491204527,120.3922021445886,51.9909412507933,50.19998298401742,61.187772299827806
