,Spot_Incl_Costs_ARSUSD Curncy
2014-04-28,73.29308548605319
2014-04-29,73.29308548605319
2014-04-30,73.25643894331016
2014-05-01,73.25643894331016
2014-05-02,73.25643894331016
2014-05-05,73.25643894331016
2014-05-06,73.25643894331016
2014-05-07,73.25643894331016
2014-05-08,73.25643894331016
2014-05-09,73.19783379215552
2014-05-12,73.16123487525945
2014-05-13,73.16123487525945
2014-05-14,73.16123487525945
2014-05-15,73.16123487525945
2014-05-16,73.16123487525945
2014-05-19,73.16123487525945
2014-05-20,73.16123487525945
2014-05-21,73.16123487525945
2014-05-22,73.16123487525945
2014-05-23,73.16123487525945
2014-05-26,73.16123487525945
2014-05-27,73.16123487525945
2014-05-28,73.16123487525945
2014-05-29,73.16123487525945
2014-05-30,73.16123487525945
2014-06-02,73.16123487525945
2014-06-03,73.16123487525945
2014-06-04,73.16123487525945
2014-06-05,73.16123487525945
2014-06-06,73.16123487525945
2014-06-09,73.16123487525945
2014-06-10,73.16123487525945
2014-06-11,73.16123487525945
2014-06-12,73.16123487525945
2014-06-13,73.16123487525945
2014-06-16,73.16123487525945
2014-06-17,73.16123487525945
2014-06-18,73.16123487525945
2014-06-19,73.16123487525945
2014-06-20,73.16123487525945
2014-06-23,73.16123487525945
2014-06-24,73.16123487525945
2014-06-25,73.16123487525945
2014-06-26,73.16123487525945
2014-06-27,73.16123487525945
2014-06-30,73.06520331940082
2014-07-01,73.06520331940082
2014-07-02,73.02867071774112
2014-07-03,73.02867071774112
2014-07-04,73.02867071774112
2014-07-07,73.02867071774112
2014-07-08,73.02867071774112
2014-07-09,73.02867071774112
2014-07-10,73.02867071774112
2014-07-11,73.02867071774112
2014-07-14,73.02867071774112
2014-07-15,73.02867071774112
2014-07-16,73.02867071774112
2014-07-17,73.02867071774112
2014-07-18,73.02867071774112
2014-07-21,73.02867071774112
2014-07-22,73.02867071774112
2014-07-23,73.02867071774112
2014-07-24,73.02867071774112
2014-07-25,73.02867071774112
2014-07-28,73.02867071774112
2014-07-29,73.02867071774112
2014-07-30,73.02867071774112
2014-07-31,73.02867071774112
2014-08-01,73.02867071774112
2014-08-04,73.02867071774112
2014-08-05,73.02867071774112
2014-08-06,73.02867071774112
2014-08-07,73.02867071774112
2014-08-08,73.02867071774112
2014-08-11,73.02867071774112
2014-08-12,73.02867071774112
2014-08-13,73.02867071774112
2014-08-14,73.02867071774112
2014-08-15,73.02867071774112
2014-08-18,73.02867071774112
2014-08-19,73.02867071774112
2014-08-20,73.02867071774112
2014-08-21,73.02867071774112
2014-08-22,73.02867071774112
2014-08-25,73.02867071774112
2014-08-26,73.02867071774112
2014-08-27,73.02867071774112
2014-08-28,73.02867071774112
2014-08-29,73.02867071774112
2014-09-01,73.02867071774112
2014-09-02,73.02867071774112
2014-09-03,73.02867071774112
2014-09-04,73.02867071774112
2014-09-05,73.02867071774112
2014-09-08,73.02867071774112
2014-09-09,73.02867071774112
2014-09-10,73.02867071774112
2014-09-11,73.02867071774112
2014-09-12,73.02867071774112
2014-09-15,72.99215638238225
2014-09-16,72.99215638238225
2014-09-17,72.93081843584244
2014-09-18,72.86948048930262
2014-09-19,72.83304574905797
2014-09-22,72.83304574905797
2014-09-23,72.83304574905797
2014-09-24,72.83304574905797
2014-09-25,72.83304574905797
2014-09-26,72.83304574905797
2014-09-29,72.83304574905797
2014-09-30,72.83304574905797
2014-10-01,72.83304574905797
2014-10-02,72.83304574905797
2014-10-03,72.83304574905797
2014-10-06,72.83304574905797
2014-10-07,72.83304574905797
2014-10-08,72.83304574905797
2014-10-09,72.83304574905797
2014-10-10,72.83304574905797
2014-10-13,72.83304574905797
2014-10-14,72.83304574905797
2014-10-15,72.83304574905797
2014-10-16,72.83304574905797
2014-10-17,72.83304574905797
2014-10-20,72.83304574905797
2014-10-21,72.83304574905797
2014-10-22,72.83304574905797
2014-10-23,72.83304574905797
2014-10-24,72.83304574905797
2014-10-27,72.83304574905797
2014-10-28,72.83304574905797
2014-10-29,72.83304574905797
2014-10-30,72.83304574905797
2014-10-31,72.83304574905797
2014-11-03,72.83304574905797
2014-11-04,72.83304574905797
2014-11-05,72.83304574905797
2014-11-06,72.83304574905797
2014-11-07,72.83304574905797
2014-11-10,72.83304574905797
2014-11-11,72.83304574905797
2014-11-12,72.83304574905797
2014-11-13,72.83304574905797
2014-11-14,72.83304574905797
2014-11-17,72.83304574905797
2014-11-18,72.83304574905797
2014-11-19,72.83304574905797
2014-11-20,72.83304574905797
2014-11-21,72.83304574905797
2014-11-24,72.83304574905797
2014-11-25,72.83304574905797
2014-11-26,72.83304574905797
2014-11-27,72.83304574905797
2014-11-28,72.83304574905797
2014-12-01,72.83304574905797
2014-12-02,72.83304574905797
2014-12-03,72.83304574905797
2014-12-04,72.83304574905797
2014-12-05,72.83304574905797
2014-12-08,72.83304574905797
2014-12-09,72.83304574905797
2014-12-10,72.83304574905797
2014-12-11,72.83304574905797
2014-12-12,72.83304574905797
2014-12-15,72.83304574905797
2014-12-16,72.83304574905797
2014-12-17,72.83304574905797
2014-12-18,72.83304574905797
2014-12-19,72.83304574905797
2014-12-22,72.83304574905797
2014-12-23,72.83304574905797
2014-12-24,72.79662922618346
2014-12-25,72.79662922618346
2014-12-26,72.79662922618346
2014-12-29,72.73440988496449
2014-12-30,72.79662922618346
2014-12-31,73.48104197959202
2015-01-01,73.48104197959202
2015-01-02,72.7344098849645
2015-01-05,72.67219054374554
2015-01-06,72.7344098849645
2015-01-07,72.60997120252658
2015-01-08,72.57366621692532
2015-01-09,72.57366621692532
2015-01-12,72.57366621692532
2015-01-13,72.57366621692532
2015-01-14,72.57366621692532
2015-01-15,72.57366621692532
2015-01-16,72.57366621692532
2015-01-19,72.57366621692532
2015-01-20,72.57366621692532
2015-01-21,72.57366621692532
2015-01-22,72.57366621692532
2015-01-23,72.57366621692532
2015-01-26,72.57366621692532
2015-01-27,72.57366621692532
2015-01-28,72.57366621692532
2015-01-29,72.57366621692532
2015-01-30,72.57366621692532
2015-02-02,72.57366621692532
2015-02-03,72.57366621692532
2015-02-04,72.57366621692532
2015-02-05,72.57366621692532
2015-02-06,72.57366621692532
2015-02-09,72.57366621692532
2015-02-10,72.57366621692532
2015-02-11,72.57366621692532
2015-02-12,72.57366621692532
2015-02-13,72.57366621692532
2015-02-16,72.57366621692532
2015-02-17,72.57366621692532
2015-02-18,72.57366621692532
2015-02-19,72.57366621692532
2015-02-20,72.57366621692532
2015-02-23,72.57366621692532
2015-02-24,72.57366621692532
2015-02-25,72.57366621692532
2015-02-26,72.57366621692532
2015-02-27,72.57366621692532
2015-03-02,72.57366621692532
2015-03-03,72.57366621692532
2015-03-04,72.57366621692532
2015-03-05,72.57366621692532
2015-03-06,72.57366621692532
2015-03-09,72.57366621692532
2015-03-10,72.57366621692532
2015-03-11,72.57366621692532
2015-03-12,72.57366621692532
2015-03-13,72.57366621692532
2015-03-16,72.57366621692532
2015-03-17,72.57366621692532
2015-03-18,72.57366621692532
2015-03-19,72.57366621692532
2015-03-20,72.57366621692532
2015-03-23,72.57366621692532
2015-03-24,72.57366621692532
2015-03-25,72.57366621692532
2015-03-26,72.57366621692532
2015-03-27,72.57366621692532
2015-03-30,72.57366621692532
2015-03-31,72.57366621692532
2015-04-01,72.57366621692532
2015-04-02,72.57366621692532
2015-04-03,72.57366621692532
2015-04-06,72.57366621692532
2015-04-07,72.57366621692532
2015-04-08,72.57366621692532
2015-04-09,72.57366621692532
2015-04-10,72.57366621692532
2015-04-13,72.57366621692532
2015-04-14,72.57366621692532
2015-04-15,72.57366621692532
2015-04-16,72.57366621692532
2015-04-17,72.53737938381686
2015-04-20,72.60174263083
2015-04-21,72.60174263083
2015-04-22,72.6662201997739
2015-04-23,72.6662201997739
2015-04-24,72.73081239550704
2015-04-27,72.79551952397281
2015-04-28,72.79551952397281
2015-04-29,72.79551952397281
2015-04-30,72.79551952397281
2015-05-01,72.86034189220432
2015-05-04,72.92527980832928
2015-05-05,72.92527980832928
2015-05-06,72.92527980832928
2015-05-07,72.92527980832928
2015-05-08,73.05550352227273
2015-05-11,73.12078994186368
2015-05-12,72.92527980832928
2015-05-13,73.18619315290292
2015-05-14,73.18619315290292
2015-05-15,73.18619315290292
2015-05-18,73.25171346906488
2015-05-19,73.31735120514827
2015-05-20,73.31735120514827
2015-05-21,73.38310667708114
2015-05-22,73.38310667708114
2015-05-25,73.38310667708114
2015-05-26,73.4489802019259
2015-05-27,73.4489802019259
2015-05-28,73.51497209788451
2015-05-29,73.58108268430348
2015-06-01,73.58108268430348
2015-06-02,73.64731228167909
2015-06-03,73.64731228167909
2015-06-04,73.71366121166258
2015-06-05,73.78012979706534
2015-06-08,73.78012979706534
2015-06-09,73.78012979706534
2015-06-10,73.84671836186413
2015-06-11,73.91342723120637
2015-06-12,73.91342723120637
2015-06-15,73.98025673141542
2015-06-16,73.98025673141542
2015-06-17,73.98025673141542
2015-06-18,74.04720718999589
2015-06-19,74.11427893563899
2015-06-22,74.07722179617117
2015-06-23,74.07722179617117
2015-06-24,74.07722179617117
2015-06-25,74.0401831852731
2015-06-26,74.10737028435229
2015-06-29,74.17467943084127
2015-06-30,74.17467943084127
2015-07-01,74.24211095759658
2015-07-02,74.3096651986863
2015-07-03,74.3096651986863
2015-07-06,74.3096651986863
2015-07-07,74.44514316623176
2015-07-08,74.44514316623176
2015-07-09,74.44514316623176
2015-07-10,74.44514316623176
2015-07-13,74.51306756693087
2015-07-14,74.58111603046231
2015-07-15,74.58111603046231
2015-07-16,74.64928889703495
2015-07-17,74.71758650810268
2015-07-20,74.71758650810268
2015-07-21,74.78600920637017
2015-07-22,74.78600920637017
2015-07-23,74.85455733579856
2015-07-24,74.85455733579856
2015-07-27,74.92323124161122
2015-07-28,74.92323124161122
2015-07-29,74.88576962599042
2015-07-30,74.88576962599042
2015-07-31,74.88576962599042
2015-08-03,74.88576962599042
2015-08-04,74.88576962599042
2015-08-05,74.88576962599042
2015-08-06,74.88576962599042
2015-08-07,74.88576962599042
2015-08-10,74.88576962599042
2015-08-11,74.88576962599042
2015-08-12,74.88576962599042
2015-08-13,74.88576962599042
2015-08-14,74.88576962599042
2015-08-17,74.88576962599042
2015-08-18,74.88576962599042
2015-08-19,74.88576962599042
2015-08-20,74.88576962599042
2015-08-21,74.91763074741927
2015-08-24,74.98706321335757
2015-08-25,74.98706321335757
2015-08-26,75.05662449648683
2015-08-27,75.12631495562935
2015-08-28,75.12631495562935
2015-08-31,75.08875179815155
2015-09-01,75.08875179815155
2015-09-02,75.08875179815155
2015-09-03,75.08875179815155
2015-09-04,75.08875179815155
2015-09-07,75.08875179815155
2015-09-08,75.08875179815155
2015-09-09,75.08875179815155
2015-09-10,75.08875179815155
2015-09-11,75.08875179815155
2015-09-14,75.08875179815155
2015-09-15,75.08875179815155
2015-09-16,75.08875179815155
2015-09-17,75.08875179815155
2015-09-18,75.08875179815155
2015-09-21,75.08875179815155
2015-09-22,75.08875179815155
2015-09-23,75.08875179815155
2015-09-24,75.08875179815155
2015-09-25,75.08875179815155
2015-09-28,75.08875179815155
2015-09-29,75.08875179815155
2015-09-30,75.08875179815155
2015-10-01,75.08875179815155
2015-10-02,75.08875179815155
2015-10-05,75.08875179815155
2015-10-06,75.08875179815155
2015-10-07,75.08875179815155
2015-10-08,75.08875179815155
2015-10-09,75.08875179815155
2015-10-12,75.05120742225247
2015-10-13,74.13851734134576
2015-10-14,74.06831041204524
2015-10-15,74.06831041204524
2015-10-16,74.03127625683922
2015-10-19,74.03127625683922
2015-10-20,74.03127625683922
2015-10-21,74.03127625683922
2015-10-22,74.03127625683922
2015-10-23,74.03127625683922
2015-10-26,74.03127625683922
2015-10-27,74.03127625683922
2015-10-28,74.03127625683922
2015-10-29,74.03127625683922
2015-10-30,74.03127625683922
2015-11-02,74.03127625683922
2015-11-03,74.03127625683922
2015-11-04,74.03127625683922
2015-11-05,74.03127625683922
2015-11-06,74.03127625683922
2015-11-09,74.03127625683922
2015-11-10,74.03127625683922
2015-11-11,74.03127625683922
2015-11-12,74.03127625683922
2015-11-13,74.03127625683922
2015-11-16,74.03127625683922
2015-11-17,74.03127625683922
2015-11-18,74.03127625683922
2015-11-19,74.03127625683922
2015-11-20,74.03127625683922
2015-11-23,74.03127625683922
2015-11-24,74.03127625683922
2015-11-25,74.03127625683922
2015-11-26,74.03127625683922
2015-11-27,74.03127625683922
2015-11-30,74.03127625683922
2015-12-01,74.03127625683922
2015-12-02,74.03127625683922
2015-12-03,74.03127625683922
2015-12-04,74.03127625683922
2015-12-07,74.03127625683922
2015-12-08,74.03127625683922
2015-12-09,74.03127625683922
2015-12-10,74.03127625683922
2015-12-11,74.03127625683922
2015-12-14,74.03127625683922
2015-12-15,74.03127625683922
2015-12-16,74.03127625683922
2015-12-17,74.03127625683922
2015-12-18,74.03127625683922
2015-12-21,74.03127625683922
2015-12-22,74.03127625683922
2015-12-23,74.03127625683922
2015-12-24,74.03127625683922
2015-12-25,74.03127625683922
2015-12-28,73.22548907981513
2015-12-29,73.18887633527522
2015-12-30,73.18887633527522
2015-12-31,73.18887633527522
2016-01-01,73.18887633527522
2016-01-04,73.18887633527522
2016-01-05,73.18887633527522
2016-01-06,73.18887633527522
2016-01-07,73.18887633527522
2016-01-08,73.18887633527522
2016-01-11,72.25040444906107
2016-01-12,72.21427924683654
2016-01-13,72.21427924683654
2016-01-14,72.21427924683654
2016-01-15,72.21427924683654
2016-01-18,72.21427924683654
2016-01-19,72.21427924683654
2016-01-20,71.79063829724151
2016-01-21,71.306221034777
2016-01-22,71.27056792425961
2016-01-25,71.27056792425961
2016-01-26,71.27056792425961
2016-01-27,71.27056792425961
2016-01-28,71.27056792425961
2016-01-29,71.27056792425961
2016-02-01,71.27056792425961
2016-02-02,71.3356892635511
2016-02-03,71.43673131633234
2016-02-04,71.8437782184197
2016-02-05,72.46312113409574
2016-02-08,72.46312113409574
2016-02-09,72.46312113409574
2016-02-10,71.43673131633234
2016-02-11,73.73440396100969
2016-02-12,74.60700045758969
2016-02-15,74.60700045758969
2016-02-16,74.82838621562408
2016-02-17,75.61369161818686
2016-02-18,75.95531974296783
2016-02-19,75.95531974296783
2016-02-22,76.99898062493227
2016-02-23,77.23481211229809
2016-02-24,77.35327041308383
2016-02-25,77.59128047589331
2016-02-26,78.0717218410691
2016-02-29,79.92762648071417
2016-03-01,79.67509053606737
2016-03-02,78.92696762023574
2016-03-03,76.64792144275174
2016-03-04,76.76458494570875
2016-03-07,77.71083560759729
2016-03-08,77.95105457392681
2016-03-09,77.91207904663985
2016-03-10,77.87312300711653
2016-03-11,75.32749342887499
2016-03-14,75.28982968216056
2016-03-15,76.58604919450978
2016-03-16,76.03027234984715
2016-03-17,74.4740971847918
2016-03-18,75.25218476731946
2016-03-21,75.2145586749358
2016-03-22,75.2145586749358
2016-03-23,74.63611001865158
2016-03-24,74.74427829404092
2016-03-25,74.74427829404092
2016-03-28,74.85244656943028
2016-03-29,72.90541761242199
2016-03-30,74.09526864170483
2016-03-31,74.09526864170483
2016-04-01,73.66259554014742
2016-04-04,73.62576424237736
2016-04-05,73.62576424237736
2016-04-06,73.62576424237736
2016-04-07,73.62576424237736
2016-04-08,73.62576424237736
2016-04-11,73.16358169921423
2016-04-12,73.16358169921423
2016-04-13,74.01432102129812
2016-04-14,74.2270058518191
2016-04-15,74.3333482670796
2016-04-18,75.29043000442398
2016-04-19,75.1840875891635
2016-04-20,74.4396906823401
2016-04-21,74.01432102129814
2016-04-22,74.01432102129814
2016-04-25,74.12066343655863
2016-04-26,74.4396906823401
2016-04-27,74.97140275864251
2016-04-28,74.97140275864251
2016-04-29,74.54603309760057
2016-05-02,74.75871792812154
2016-05-03,74.75871792812154
2016-05-04,74.75871792812154
2016-05-05,74.54603309760057
2016-05-06,74.75871792812154
2016-05-09,74.65237551286106
2016-05-10,74.75871792812156
2016-05-11,74.75871792812156
2016-05-12,74.86506034338204
2016-05-13,75.1840875891635
2016-05-16,75.1840875891635
2016-05-17,75.39677241968448
2016-05-18,75.39677241968448
2016-05-19,75.35907403347464
2016-05-20,75.35907403347464
2016-05-23,75.35907403347464
2016-05-24,75.21590234730321
2016-05-25,75.11041019814851
2016-05-26,75.11041019814851
2016-05-27,75.42688664561263
2016-05-30,75.74336309307675
2016-05-31,75.21590234730324
2016-06-01,75.74336309307675
2016-06-02,75.74336309307675
2016-06-03,76.16533168969556
2016-06-06,76.69279243546909
2016-06-07,76.27082383885028
2016-06-08,76.58730028631439
2016-06-09,76.16533168969558
2016-06-10,76.37631598800498
2016-06-13,76.48180813715967
2016-06-14,76.58730028631439
2016-06-15,76.69279243546909
2016-06-16,76.16533168969556
2016-06-17,75.84885524223145
2016-06-20,75.84885524223145
2016-06-21,75.81093081461034
2016-06-22,75.81093081461034
2016-06-23,75.81093081461034
2016-06-24,75.81093081461034
2016-06-27,75.81093081461034
2016-06-28,75.81093081461034
2016-06-29,75.54683721383229
2016-06-30,75.65976223208915
2016-07-01,76.34446596269629
2016-07-04,76.00057197187331
2016-07-05,76.00057197187331
2016-07-06,75.96257168588738
2016-07-07,75.96257168588738
2016-07-08,75.96257168588738
2016-07-11,75.96257168588738
2016-07-12,75.96257168588738
2016-07-13,75.92459040004444
2016-07-14,75.48188141811998
2016-07-15,74.15375447234662
2016-07-18,73.1576592630166
2016-07-19,73.12108043338509
2016-07-20,72.53418465300899
2016-07-21,72.53418465300899
2016-07-22,71.99207564962327
2016-07-25,71.7774942020834
2016-07-26,71.74160545498236
2016-07-27,71.74160545498236
2016-07-28,71.74160545498236
2016-07-29,71.74160545498236
2016-08-01,71.74160545498236
2016-08-02,71.74160545498236
2016-08-03,71.74160545498236
2016-08-04,71.59934632191028
2016-08-05,71.70573465225486
2016-08-08,72.02489964328863
2016-08-09,72.13128797363323
2016-08-10,72.23767630397782
2016-08-11,72.66322962535618
2016-08-12,72.66322962535618
2016-08-15,72.66322962535618
2016-08-16,72.450452964667
2016-08-17,72.450452964667
2016-08-18,71.28018133087649
2016-08-19,71.38656966122109
2016-08-22,71.35087637639049
2016-08-23,71.35087637639049
2016-08-24,71.35087637639049
2016-08-25,71.35087637639049
2016-08-26,71.35087637639049
2016-08-29,71.35087637639049
2016-08-30,71.20763653256398
2016-08-31,70.46367615088046
2016-09-01,70.14957358260015
2016-09-02,70.46367615088043
2016-09-05,70.428444312805
2016-09-06,70.428444312805
2016-09-07,70.428444312805
2016-09-08,70.60525789212646
2016-09-09,70.92570535608468
2016-09-12,70.28769301405094
2016-09-13,69.97297200055517
2016-09-14,70.49908457198792
2016-09-15,70.60525789212646
2016-09-16,70.5699552631804
2016-09-19,70.5699552631804
2016-09-20,70.5699552631804
2016-09-21,70.4279612533468
2016-09-22,70.64170316913845
2016-09-23,70.53467028554886
2016-09-26,70.8567464055742
2016-09-27,71.07310288314847
2016-09-28,71.40012636267215
2016-09-29,71.61981905917267
2016-09-30,71.07310288314845
2016-10-03,70.64170316913842
2016-10-04,70.64170316913842
2016-10-05,70.74906138064168
2016-10-06,70.74906138064168
2016-10-07,70.71368684995136
2016-10-10,70.71368684995136
2016-10-11,70.71368684995136
2016-10-12,70.71368684995136
2016-10-13,70.71368684995136
2016-10-14,70.71368684995136
2016-10-17,70.71368684995136
2016-10-18,70.71368684995136
2016-10-19,70.71368684995136
2016-10-20,70.71368684995136
2016-10-21,70.71368684995136
2016-10-24,70.71368684995136
2016-10-25,70.71368684995136
2016-10-26,70.71368684995136
2016-10-27,70.71368684995136
2016-10-28,70.71368684995136
2016-10-31,70.57124162772863
2016-11-01,70.1461136661158
2016-11-02,69.86491284473419
2016-11-03,69.86491284473419
2016-11-04,70.07598508897811
2016-11-07,70.18152121110008
2016-11-08,70.60366569958789
2016-11-09,70.70920182170985
2016-11-10,70.18152121110008
2016-11-11,69.02062386775856
2016-11-14,67.64865428017315
2016-11-15,67.61482995303307
2016-11-16,67.61482995303307
2016-11-17,67.61482995303307
2016-11-18,67.61482995303307
2016-11-21,67.61482995303307
2016-11-22,67.61482995303307
2016-11-23,67.61482995303307
2016-11-24,67.61482995303307
2016-11-25,67.61482995303307
2016-11-28,67.61482995303307
2016-11-29,67.61482995303307
2016-11-30,67.61482995303307
2016-12-01,67.61482995303307
2016-12-02,67.61482995303307
2016-12-05,67.61482995303307
2016-12-06,67.61482995303307
2016-12-07,67.61482995303307
2016-12-08,67.61482995303307
2016-12-09,67.58102253805656
2016-12-12,67.68932545879062
2016-12-13,67.47306563304369
2016-12-14,67.47306563304369
2016-12-15,67.3654530881744
2016-12-16,67.1512545091977
2016-12-19,67.1176788819431
2016-12-20,67.1176788819431
2016-12-21,67.40306197614319
2016-12-22,67.6156899319039
2016-12-23,68.67882971070743
2016-12-26,67.72200390978426
2016-12-27,68.35988777706636
2016-12-28,67.6156899319039
2016-12-29,66.76517810886108
2016-12-30,66.97780606462179
2017-01-02,67.08412004250214
2017-01-03,67.05057798248089
2017-01-04,67.55577498202253
2017-01-05,67.12410868820767
2017-01-06,66.38181996653714
2017-01-09,66.80396190591098
2017-01-10,66.59222193156577
2017-01-11,66.5589258206
2017-01-12,66.5589258206
2017-01-13,66.5589258206
2017-01-16,66.5589258206
2017-01-17,66.5589258206
2017-01-18,66.5589258206
2017-01-19,66.5589258206
2017-01-20,66.5589258206
2017-01-23,66.5589258206
2017-01-24,66.5589258206
2017-01-25,66.5589258206
2017-01-26,66.5589258206
2017-01-27,66.5589258206
2017-01-30,66.5589258206
2017-01-31,66.5589258206
2017-02-01,66.5589258206
2017-02-02,67.05112539684997
2017-02-03,67.26131701251408
2017-02-06,66.63074216552177
2017-02-07,67.05112539684998
2017-02-08,67.01759983415157
2017-02-09,67.01759983415157
2017-02-10,67.29758912019815
2017-02-13,67.50658784417394
2017-02-14,67.50658784417394
2017-02-15,68.02908465411336
2017-02-16,67.9950701117863
2017-02-17,67.9950701117863
2017-02-20,67.9950701117863
2017-02-21,67.9950701117863
2017-02-22,67.9950701117863
2017-02-23,67.64497456474561
2017-02-24,67.61115207746325
2017-02-27,67.61115207746325
2017-02-28,67.61115207746325
2017-03-01,67.61115207746325
2017-03-02,67.61115207746325
2017-03-03,67.61115207746325
2017-03-06,67.61115207746325
2017-03-07,67.61115207746325
2017-03-08,67.61115207746325
2017-03-09,67.05267766212775
2017-03-10,66.84508423283323
2017-03-13,67.05267766212773
2017-03-14,67.05267766212773
2017-03-15,67.01915132329667
2017-03-16,67.01915132329667
2017-03-17,67.01915132329667
2017-03-20,67.01915132329667
2017-03-21,67.01915132329667
2017-03-22,67.01915132329667
2017-03-23,66.88113996643746
2017-03-24,66.98564174763503
2017-03-27,66.88113996643746
2017-03-28,66.56958186100375
2017-03-29,66.53629707007326
2017-03-30,66.70860242670528
2017-03-31,66.81138917928881
2017-04-03,66.81138917928881
2017-04-04,66.91417593187232
2017-04-05,66.91417593187232
2017-04-06,66.70860242670527
2017-04-07,66.91417593187232
2017-04-10,66.8807188439064
2017-04-11,66.8807188439064
2017-04-12,67.05139231191798
2017-04-13,67.25550613935152
2017-04-14,67.25550613935152
2017-04-17,67.05139231191798
2017-04-18,66.94933539820123
2017-04-19,66.23493700218383
2017-04-20,66.23493700218383
2017-04-21,66.20181953368274
2017-04-24,66.20181953368274
2017-04-25,66.1687186239159
2017-04-26,66.13563426460394
2017-04-27,66.13563426460394
2017-04-28,66.13563426460394
2017-05-01,66.13563426460394
2017-05-02,66.13563426460394
2017-05-03,66.13563426460394
2017-05-04,66.13563426460394
2017-05-05,66.10256644747165
2017-05-08,65.79841353436979
2017-05-09,65.29149201253335
2017-05-10,65.25884626652709
2017-05-11,65.25884626652709
2017-05-12,65.25884626652709
2017-05-15,65.25884626652709
2017-05-16,65.25884626652709
2017-05-17,65.25884626652709
2017-05-18,65.25884626652709
2017-05-19,65.01849003816011
2017-05-22,65.75138767144048
2017-05-23,65.75138767144048
2017-05-24,65.75138767144048
2017-05-25,65.71851197760476
2017-05-26,65.47512178340565
2017-05-29,65.26593609080692
2017-05-30,65.23330312276151
2017-05-31,65.23330312276151
2017-06-01,65.23330312276151
2017-06-02,65.23330312276151
2017-06-05,65.23330312276151
2017-06-06,65.23330312276151
2017-06-07,65.23330312276151
2017-06-08,65.23330312276151
2017-06-09,65.23330312276151
2017-06-12,64.99337109291334
2017-06-13,65.20068647120013
2017-06-14,65.30434416034353
2017-06-15,64.88971340376992
2017-06-16,64.85726854706803
2017-06-19,64.85726854706803
2017-06-20,64.85726854706803
2017-06-21,65.35272948863158
2017-06-22,65.03496905351668
2017-06-23,64.82483991279449
2017-06-26,65.24646488783705
2017-06-27,65.88928720200293
2017-06-28,65.78127197708163
2017-06-29,66.21547179211186
2017-06-30,66.6554417043518
2017-07-03,66.6554417043518
2017-07-04,67.781378219628
2017-07-05,68.47538550515321
2017-07-06,68.59243744618766
2017-07-07,68.24247603064589
2017-07-10,68.3587323782279
2017-07-11,68.2424760306459
2017-07-12,68.01114560342337
2017-07-13,68.12661444145974
2017-07-14,67.5531580909424
2017-07-17,67.78137821962801
2017-07-18,67.7474875305182
2017-07-19,67.7474875305182
2017-07-20,67.24902638512856
2017-07-21,68.30345362810095
2017-07-24,69.02496898332737
2017-07-25,68.54227689253487
2017-07-26,68.54227689253487
2017-07-27,69.02496898332737
2017-07-28,69.76189036037357
2017-07-31,69.2688734673674
2017-08-01,69.02496898332737
2017-08-02,68.90365972325124
2017-08-03,68.86920789338961
2017-08-04,68.86920789338961
2017-08-07,68.86920789338961
2017-08-08,68.86920789338961
2017-08-09,68.83477328944292
2017-08-10,68.83477328944292
2017-08-11,68.83477328944292
2017-08-14,66.47741803980448
2017-08-15,66.44417933078458
2017-08-16,65.95841238768737
2017-08-17,65.50586753425556
2017-08-18,65.3927313208976
2017-08-21,65.3927313208976
2017-08-22,65.73213996097145
2017-08-23,65.6190037476135
2017-08-24,65.95841238768736
2017-08-25,65.6190037476135
2017-08-28,65.6190037476135
2017-08-29,65.16645889418167
2017-08-30,65.05332268082373
2017-08-31,65.16645889418167
2017-09-01,65.13387566473459
2017-09-04,65.13387566473459
2017-09-05,65.13387566473459
2017-09-06,65.13387566473459
2017-09-07,65.32579599837429
2017-09-08,65.21355236263824
2017-09-11,65.32579599837429
2017-09-12,65.6625269055824
2017-09-13,65.77477054131843
2017-09-14,65.99925781279052
2017-09-15,66.11150144852655
2017-09-18,65.77477054131843
2017-09-19,65.43803963411031
2017-09-20,65.43803963411031
2017-09-21,64.98906509116615
2017-09-22,64.8768214554301
2017-09-25,64.8443830447024
2017-09-26,64.8443830447024
2017-09-27,64.8443830447024
2017-09-28,64.8443830447024
2017-09-29,63.91490949189037
2017-10-02,64.36030955803595
2017-10-03,64.32812940325694
2017-10-04,64.32812940325694
2017-10-05,64.32812940325694
2017-10-06,64.32812940325694
2017-10-09,64.32812940325694
2017-10-10,64.32812940325694
2017-10-11,64.32812940325694
2017-10-12,64.32812940325694
2017-10-13,64.32812940325694
2017-10-16,64.29596533855532
2017-10-17,64.29596533855532
2017-10-18,64.4075902783792
2017-10-19,64.18434039873144
2017-10-20,63.96109051908367
2017-10-23,64.4075902783792
2017-10-24,63.84946557925981
2017-10-25,63.81754084647018
2017-10-26,63.81754084647018
2017-10-27,63.81754084647018
2017-10-30,63.81754084647018
2017-10-31,63.81754084647018
2017-11-01,63.81754084647018
2017-11-02,63.81754084647018
2017-11-03,63.81754084647018
2017-11-06,63.81754084647018
2017-11-07,63.81754084647018
2017-11-08,63.81754084647018
2017-11-09,63.81754084647018
2017-11-10,63.81754084647018
2017-11-13,63.78563207604695
2017-11-14,63.897340713658245
2017-11-15,63.78563207604695
2017-11-16,63.897340713658245
2017-11-17,63.897340713658245
2017-11-20,63.897340713658245
2017-11-21,63.897340713658245
2017-11-22,64.12075798888083
