,Return_Ex_Costs_CNYUSD Curncy
2013-06-14,106.802660373364
2013-06-17,106.802660373364
2013-06-18,106.802660373364
2013-06-19,106.788242422722
2013-06-20,106.855348192993
2013-06-21,106.801325377934
2013-06-24,106.669516829165
2013-06-25,106.669516829165
2013-06-26,106.669516829165
2013-06-27,106.669516829165
2013-06-28,106.669516829165
2013-07-01,106.669516829165
2013-07-02,106.669516829165
2013-07-03,106.669516829165
2013-07-04,106.753892318761
2013-07-05,106.708200018927
2013-07-08,106.68362377222
2013-07-09,106.765781189008
2013-07-10,106.680784639026
2013-07-11,106.851043907726
2013-07-12,106.644585690808
2013-07-15,106.709087248049
2013-07-16,106.792309339785
2013-07-17,106.794349966768
2013-07-18,106.794349966768
2013-07-19,106.794349966768
2013-07-22,106.794349966768
2013-07-23,106.794349966768
2013-07-24,106.794349966768
2013-07-25,106.794349966768
2013-07-26,106.794349966768
2013-07-29,106.86720321259
2013-07-30,106.940410975423
2013-07-31,106.958757230758
2013-08-01,107.001565159872
2013-08-02,107.004224037457
2013-08-05,107.108895185043
2013-08-06,107.173328651847
2013-08-07,107.179444070292
2013-08-08,107.249461180024
2013-08-09,107.263907748234
2013-08-12,107.259919431857
2013-08-13,107.261957904672
2013-08-14,107.272682044264
2013-08-15,107.475199886969
2013-08-16,107.501877292069
2013-08-19,107.349700864969
2013-08-20,107.317882963205
2013-08-21,107.33622921854
2013-08-22,107.37451705576
2013-08-23,107.37451705576
2013-08-26,107.37451705576
2013-08-27,107.37451705576
2013-08-28,107.37451705576
2013-08-29,107.37451705576
2013-08-30,107.37451705576
2013-09-02,107.427266115615
2013-09-03,107.407352460468
2013-09-04,107.439302813837
2013-09-05,107.439214308703
2013-09-06,107.455056727686
2013-09-09,107.449569409379
2013-09-10,107.474173836627
2013-09-11,107.495769089319
2013-09-12,107.532764235325
2013-09-13,107.555421549625
2013-09-16,107.523736711658
2013-09-17,107.523736711658
2013-09-18,107.523736711658
2013-09-19,107.523736711658
2013-09-20,107.523736711658
2013-09-23,107.523736711658
2013-09-24,107.523736711658
2013-09-25,107.523736711658
2013-09-26,107.523736711658
2013-09-27,107.523736711658
2013-09-30,107.523736711658
2013-10-01,107.523736711658
2013-10-02,107.523736711658
2013-10-03,107.523736711658
2013-10-04,107.523736711658
2013-10-07,107.523736711658
2013-10-08,107.523736711658
2013-10-09,107.523736711658
2013-10-10,107.523736711658
2013-10-11,107.523736711658
2013-10-14,107.523736711658
2013-10-15,107.523736711658
2013-10-16,107.523736711658
2013-10-17,107.523736711658
2013-10-18,107.523736711658
2013-10-21,107.523736711658
2013-10-22,107.523736711658
2013-10-23,107.523736711658
2013-10-24,107.523736711658
2013-10-25,107.523736711658
2013-10-28,107.523736711658
2013-10-29,107.523736711658
2013-10-30,107.523736711658
2013-10-31,107.523736711658
2013-11-01,107.523736711658
2013-11-04,107.523736711658
2013-11-05,107.523736711658
2013-11-06,107.523736711658
2013-11-07,107.523736711658
2013-11-08,107.523736711658
2013-11-11,107.523736711658
2013-11-12,107.523736711658
2013-11-13,107.523736711658
2013-11-14,107.523736711658
2013-11-15,107.523736711658
2013-11-18,107.523736711658
2013-11-19,107.523736711658
2013-11-20,107.523736711658
2013-11-21,107.523736711658
2013-11-22,107.523736711658
2013-11-25,107.523736711658
2013-11-26,107.523736711658
2013-11-27,107.523736711658
2013-11-28,107.523736711658
2013-11-29,107.523736711658
2013-12-02,107.523736711658
2013-12-03,107.523736711658
2013-12-04,107.523736711658
2013-12-05,107.523736711658
2013-12-06,107.523736711658
2013-12-09,107.523736711658
2013-12-10,107.523736711658
2013-12-11,107.523736711658
2013-12-12,107.523736711658
2013-12-13,107.523736711658
2013-12-16,107.523736711658
2013-12-17,107.523736711658
2013-12-18,107.523736711658
2013-12-19,107.523736711658
2013-12-20,107.523736711658
2013-12-23,107.523736711658
2013-12-24,107.523736711658
2013-12-25,107.523736711658
2013-12-26,107.469935255196
2013-12-27,107.589309961672
2013-12-30,107.729786698073
2013-12-31,107.88465118215
2014-01-01,107.900172509946
2014-01-02,107.975773584099
2014-01-03,107.970803271265
2014-01-06,107.974029614683
2014-01-07,108.010740170875
2014-01-08,108.023994338431
2014-01-09,107.964873775253
2014-01-10,108.039777261639
2014-01-13,108.187491471114
2014-01-14,108.187491471114
2014-01-15,108.187491471114
2014-01-16,108.187491471114
2014-01-17,108.187491471114
2014-01-20,108.187491471114
2014-01-21,108.187491471114
2014-01-22,108.204780513335
2014-01-23,108.213514453162
2014-01-24,108.15615825333
2014-01-27,108.147869769922
2014-01-28,108.147869769922
2014-01-29,108.237407288329
2014-01-30,108.308706412696
2014-01-31,108.308006087495
2014-02-03,108.308268708384
2014-02-04,108.308793953983
2014-02-05,108.308618871551
2014-02-06,108.309756917479
2014-02-07,108.375103333179
2014-02-10,108.315797715464
2014-02-11,108.332960759807
2014-02-12,108.352319493121
2014-02-13,108.383868900151
2014-02-14,108.470987990486
2014-02-17,108.390882374717
2014-02-18,108.459047995887
2014-02-19,108.622925382269
2014-02-20,108.758691696605
2014-02-21,108.889842538677
2014-02-24,109.00100225374
2014-02-25,109.473671041723
2014-02-26,109.459721033773
2014-02-27,109.541862599607
2014-02-28,109.78983822217
2014-03-03,109.843565759783
2014-03-04,109.785250869199
2014-03-05,109.524582952201
2014-03-06,109.345661228077
2014-03-07,109.517153484725
2014-03-10,109.703103256791
2014-03-11,109.716217053042
2014-03-12,109.805582054292
2014-03-13,109.644757942885
2014-03-14,109.866620816395
2014-03-17,109.866620816395
2014-03-18,109.866620816395
2014-03-19,109.866620816395
2014-03-20,109.866620816395
2014-03-21,109.866620816395
2014-03-24,109.866620816395
2014-03-25,109.866620816395
2014-03-26,109.866620816395
2014-03-27,109.866620816395
2014-03-28,109.866620816395
2014-03-31,109.866620816395
2014-04-01,109.866620816395
2014-04-02,109.866620816395
2014-04-03,109.866620816395
2014-04-04,109.866620816395
2014-04-07,109.866620816395
2014-04-08,109.866620816395
2014-04-09,109.866620816395
2014-04-10,109.866620816395
2014-04-11,109.866620816395
2014-04-14,109.866620816395
2014-04-15,109.866620816395
2014-04-16,109.866620816395
2014-04-17,109.866620816395
2014-04-18,109.866620816395
2014-04-21,109.866620816395
2014-04-22,109.866620816395
2014-04-23,109.866620816395
2014-04-24,109.866620816395
2014-04-25,109.866620816395
2014-04-28,109.866620816395
2014-04-29,109.866620816395
2014-04-30,109.866620816395
2014-05-01,109.866620816395
2014-05-02,109.866620816395
2014-05-05,109.866620816395
2014-05-06,109.866620816395
2014-05-07,109.866620816395
2014-05-08,109.866620816395
2014-05-09,109.866620816395
2014-05-12,109.866620816395
2014-05-13,109.866620816395
2014-05-14,109.866620816395
2014-05-15,109.866620816395
2014-05-16,109.866620816395
2014-05-19,109.866620816395
2014-05-20,109.866620816395
2014-05-21,109.866620816395
2014-05-22,109.866620816395
2014-05-23,109.866620816395
2014-05-26,109.866620816395
2014-05-27,109.866620816395
2014-05-28,109.866620816395
2014-05-29,109.866620816395
2014-05-30,109.866620816395
2014-06-02,109.866620816395
2014-06-03,109.866620816395
2014-06-04,109.866620816395
2014-06-05,109.866620816395
2014-06-06,109.866620816395
2014-06-09,109.866620816395
2014-06-10,109.866620816395
2014-06-11,109.866620816395
2014-06-12,109.866620816395
2014-06-13,109.866620816395
2014-06-16,109.866620816395
2014-06-17,109.866620816395
2014-06-18,109.866620816395
2014-06-19,109.866620816395
2014-06-20,109.866620816395
2014-06-23,109.866620816395
2014-06-24,109.866620816395
2014-06-25,109.866620816395
2014-06-26,109.866620816395
2014-06-27,109.866620816395
2014-06-30,109.866620816395
2014-07-01,109.866620816395
2014-07-02,109.866620816395
2014-07-03,109.866620816395
2014-07-04,109.866620816395
2014-07-07,109.866620816395
2014-07-08,109.866620816395
2014-07-09,109.866620816395
2014-07-10,109.866620816395
2014-07-11,109.866620816395
2014-07-14,109.866620816395
2014-07-15,109.866620816395
2014-07-16,109.866620816395
2014-07-17,109.866620816395
2014-07-18,109.866620816395
2014-07-21,109.866620816395
2014-07-22,109.866620816395
2014-07-23,109.866620816395
2014-07-24,109.866620816395
2014-07-25,109.866620816395
2014-07-28,109.866620816395
2014-07-29,109.866620816395
2014-07-30,109.866620816395
2014-07-31,109.866620816395
2014-08-01,109.866620816395
2014-08-04,109.866620816395
2014-08-05,109.866620816395
2014-08-06,109.866620816395
2014-08-07,109.866620816395
2014-08-08,109.866620816395
2014-08-11,109.866620816395
2014-08-12,109.866620816395
2014-08-13,109.866620816395
2014-08-14,109.866620816395
2014-08-15,109.866620816395
2014-08-18,109.866620816395
2014-08-19,109.866620816395
2014-08-20,109.866620816395
2014-08-21,109.866620816395
2014-08-22,109.866620816395
2014-08-25,109.866620816395
2014-08-26,109.866620816395
2014-08-27,109.866620816395
2014-08-28,109.866620816395
2014-08-29,109.866620816395
2014-09-01,109.866620816395
2014-09-02,109.866620816395
2014-09-03,109.866620816395
2014-09-04,109.866620816395
2014-09-05,109.866620816395
2014-09-08,109.866620816395
2014-09-09,109.866620816395
2014-09-10,109.866620816395
2014-09-11,109.866620816395
2014-09-12,109.866620816395
2014-09-15,109.866620816395
2014-09-16,109.866620816395
2014-09-17,109.866620816395
2014-09-18,109.866620816395
2014-09-19,109.866620816395
2014-09-22,109.866620816395
2014-09-23,109.866620816395
2014-09-24,109.866620816395
2014-09-25,109.903351377005
2014-09-26,109.903351377005
2014-09-29,109.903351377005
2014-09-30,109.903351377005
2014-10-01,109.903351377005
2014-10-02,109.900058957928
2014-10-03,109.895876980287
2014-10-06,109.895876980287
2014-10-07,109.895876980287
2014-10-08,109.895876980287
2014-10-09,109.895876980287
2014-10-10,109.895876980287
2014-10-13,109.895876980287
2014-10-14,109.895876980287
2014-10-15,109.895876980287
2014-10-16,109.895876980287
2014-10-17,109.895876980287
2014-10-20,109.895876980287
2014-10-21,109.895876980287
2014-10-22,109.895876980287
2014-10-23,109.895876980287
2014-10-24,109.895876980287
2014-10-27,109.895876980287
2014-10-28,109.895876980287
2014-10-29,109.895876980287
2014-10-30,109.895876980287
2014-10-31,109.895876980287
2014-11-03,109.895876980287
2014-11-04,109.895876980287
2014-11-05,109.895876980287
2014-11-06,109.895876980287
2014-11-07,109.895876980287
2014-11-10,109.895876980287
2014-11-11,109.895876980287
2014-11-12,109.895876980287
2014-11-13,109.895876980287
2014-11-14,109.895876980287
2014-11-17,109.895876980287
2014-11-18,109.895876980287
2014-11-19,109.895876980287
2014-11-20,109.895876980287
2014-11-21,109.895876980287
2014-11-24,109.895876980287
2014-11-25,109.895876980287
2014-11-26,109.895876980287
2014-11-27,109.895876980287
2014-11-28,109.895876980287
2014-12-01,109.895876980287
2014-12-02,109.895876980287
2014-12-03,109.895876980287
2014-12-04,109.895876980287
2014-12-05,109.895876980287
2014-12-08,109.895876980287
2014-12-09,109.895876980287
2014-12-10,109.895876980287
2014-12-11,109.895876980287
2014-12-12,109.895876980287
2014-12-15,109.895876980287
2014-12-16,109.895876980287
2014-12-17,109.895876980287
2014-12-18,109.895876980287
2014-12-19,109.895876980287
2014-12-22,109.895876980287
2014-12-23,109.895876980287
2014-12-24,109.895876980287
2014-12-25,109.895876980287
2014-12-26,109.895876980287
2014-12-29,109.895876980287
2014-12-30,109.895876980287
2014-12-31,109.895876980287
2015-01-01,109.895876980287
2015-01-02,109.895876980287
2015-01-05,109.666647292952
2015-01-06,109.808083082876
2015-01-07,109.820599524462
2015-01-08,109.812732046894
2015-01-09,109.812732046894
2015-01-12,109.931964984858
2015-01-13,110.04530326072
2015-01-14,110.092281931408
2015-01-15,110.240898866817
2015-01-16,109.919282530033
2015-01-19,109.710736529924
2015-01-20,109.846581697447
2015-01-21,109.846581697447
2015-01-22,109.846581697447
2015-01-23,109.846581697447
2015-01-26,109.846581697447
2015-01-27,109.846581697447
2015-01-28,109.846581697447
2015-01-29,109.846581697447
2015-01-30,109.846581697447
2015-02-02,109.846581697447
2015-02-03,109.846581697447
2015-02-04,109.846581697447
2015-02-05,109.846581697447
2015-02-06,109.846581697447
2015-02-09,109.846581697447
2015-02-10,109.846581697447
2015-02-11,109.846581697447
2015-02-12,109.846581697447
2015-02-13,109.846581697447
2015-02-16,109.715382222448
2015-02-17,109.63959396986
2015-02-18,109.63959396986
2015-02-19,109.63959396986
2015-02-20,109.63959396986
2015-02-23,109.63959396986
2015-02-24,109.63959396986
2015-02-25,109.63959396986
2015-02-26,109.63959396986
2015-02-27,109.63959396986
2015-03-02,109.63959396986
2015-03-03,109.63959396986
2015-03-04,109.63959396986
2015-03-05,109.63959396986
2015-03-06,109.63959396986
2015-03-09,109.63959396986
2015-03-10,109.63959396986
2015-03-11,109.63959396986
2015-03-12,109.648958403692
2015-03-13,109.648958403692
2015-03-16,109.610461133598
2015-03-17,109.840286271495
2015-03-18,110.207347048152
2015-03-19,110.816441587712
2015-03-20,110.677334553878
2015-03-23,110.520582937918
2015-03-24,110.6946226798
2015-03-25,110.579130869519
2015-03-26,110.622618526477
2015-03-27,110.566031104001
2015-03-30,110.716722964483
2015-03-31,110.875078633364
2015-04-01,110.916516667145
2015-04-02,110.947082786687
2015-04-03,111.003759323214
2015-04-06,111.014096553147
2015-04-07,110.96909395732
2015-04-08,110.890138908008
2015-04-09,110.848255303971
2015-04-10,110.80681727019
2015-04-13,110.80681727019
2015-04-14,110.80681727019
2015-04-15,110.80681727019
2015-04-16,110.80681727019
2015-04-17,110.80681727019
2015-04-20,110.80681727019
2015-04-21,110.80681727019
2015-04-22,110.80681727019
2015-04-23,110.80681727019
2015-04-24,110.80681727019
2015-04-27,110.80681727019
2015-04-28,110.80681727019
2015-04-29,110.80681727019
2015-04-30,110.80681727019
2015-05-01,110.80681727019
2015-05-04,110.713282696642
2015-05-05,110.713282696642
2015-05-06,110.713282696642
2015-05-07,110.713282696642
2015-05-08,110.713282696642
2015-05-11,110.713282696642
2015-05-12,110.713282696642
2015-05-13,110.713282696642
2015-05-14,110.713282696642
2015-05-15,110.713282696642
2015-05-18,110.770821321634
2015-05-19,110.729798413075
2015-05-20,110.797903544817
2015-05-21,110.931006012199
2015-05-22,110.93020686463
2015-05-25,110.856241317379
2015-05-26,110.84061354269
2015-05-27,110.889894309466
2015-05-28,110.905166907458
2015-05-29,110.976735012001
2015-06-01,110.955158027629
2015-06-02,110.982684221684
2015-06-03,110.998223202199
2015-06-04,110.953293349967
2015-06-05,110.92248177146
2015-06-08,110.876841565833
2015-06-09,110.876841565833
2015-06-10,110.876841565833
2015-06-11,110.876841565833
2015-06-12,110.876841565833
2015-06-15,110.876841565833
2015-06-16,110.876841565833
2015-06-17,110.876841565833
2015-06-18,110.876841565833
2015-06-19,110.876841565833
2015-06-22,110.876841565833
2015-06-23,110.876841565833
2015-06-24,110.876841565833
2015-06-25,110.876841565833
2015-06-26,110.876841565833
2015-06-29,110.876841565833
2015-06-30,110.876841565833
2015-07-01,110.876841565833
2015-07-02,110.832267230873
2015-07-03,110.817822665071
2015-07-06,110.762791527874
2015-07-07,110.758803764309
2015-07-08,110.758803764309
2015-07-09,110.758803764309
2015-07-10,110.758803764309
2015-07-13,110.758803764309
2015-07-14,110.758803764309
2015-07-15,110.758803764309
2015-07-16,110.758803764309
2015-07-17,110.758803764309
2015-07-20,110.758803764309
2015-07-21,110.758803764309
2015-07-22,110.758803764309
2015-07-23,110.758803764309
2015-07-24,110.758803764309
2015-07-27,110.758803764309
2015-07-28,110.758803764309
2015-07-29,110.758803764309
2015-07-30,110.758803764309
2015-07-31,110.758803764309
2015-08-03,110.766946804754
2015-08-04,110.773939198179
2015-08-05,110.780577546367
2015-08-06,110.786861849319
2015-08-07,110.792526573106
2015-08-10,110.792526573106
2015-08-11,110.792526573106
2015-08-12,110.792526573106
2015-08-13,110.792526573106
2015-08-14,110.792526573106
2015-08-17,110.792526573106
2015-08-18,110.792526573106
2015-08-19,110.792526573106
2015-08-20,110.792526573106
2015-08-21,110.792526573106
2015-08-24,110.792526573106
2015-08-25,110.792526573106
2015-08-26,110.792526573106
2015-08-27,110.792526573106
2015-08-28,110.792526573106
2015-08-31,110.792526573106
2015-09-01,110.792526573106
2015-09-02,110.972351141134
2015-09-03,111.009381815615
2015-09-04,111.045960896505
2015-09-07,110.914095567866
2015-09-08,110.917166404286
2015-09-09,110.764798726605
2015-09-10,110.804448643915
2015-09-11,110.865142822576
2015-09-14,111.015342851019
2015-09-15,111.003149824056
2015-09-16,111.008388309714
2015-09-17,111.120564157776
2015-09-18,111.168704034601
2015-09-21,111.09410077333
2015-09-22,110.997730700961
2015-09-23,110.997730700961
2015-09-24,110.997730700961
2015-09-25,110.997730700961
2015-09-28,110.997730700961
2015-09-29,110.997730700961
2015-09-30,111.148303380613
2015-10-01,111.147132660018
2015-10-02,111.164243191797
2015-10-05,111.179642670398
2015-10-06,111.194501816416
2015-10-07,111.208100186408
2015-10-08,111.287709186894
2015-10-09,111.443324970649
2015-10-12,111.84398158056
2015-10-13,111.54580805046
2015-10-14,111.426394549731
2015-10-15,111.475114537585
2015-10-16,111.35651153573
2015-10-19,111.256009675388
2015-10-20,111.481598528574
2015-10-21,111.4828593046
2015-10-22,111.4828593046
2015-10-23,111.4828593046
2015-10-26,111.4828593046
2015-10-27,111.4828593046
2015-10-28,111.4828593046
2015-10-29,111.4828593046
2015-10-30,111.4828593046
2015-11-02,111.150902328267
2015-11-03,111.184912479522
2015-11-04,111.195652527287
2015-11-05,111.047171366938
2015-11-06,110.93654887496
2015-11-09,110.797644257201
2015-11-10,110.797644257201
2015-11-11,110.797644257201
2015-11-12,110.797644257201
2015-11-13,110.797644257201
2015-11-16,110.797644257201
2015-11-17,110.797644257201
2015-11-18,110.797644257201
2015-11-19,110.797644257201
2015-11-20,110.797644257201
2015-11-23,110.797644257201
2015-11-24,110.797644257201
2015-11-25,110.797644257201
2015-11-26,110.797644257201
2015-11-27,110.797644257201
2015-11-30,110.797644257201
2015-12-01,110.797644257201
2015-12-02,110.797644257201
2015-12-03,110.797644257201
2015-12-04,110.797644257201
2015-12-07,110.797644257201
2015-12-08,110.797644257201
2015-12-09,110.797644257201
2015-12-10,110.797644257201
2015-12-11,110.797644257201
2015-12-14,110.797644257201
2015-12-15,110.797644257201
2015-12-16,110.797644257201
2015-12-17,110.797644257201
2015-12-18,110.797644257201
2015-12-21,110.797644257201
2015-12-22,110.797644257201
2015-12-23,110.797644257201
2015-12-24,110.797644257201
2015-12-25,110.797644257201
2015-12-28,110.797644257201
2015-12-29,110.797644257201
2015-12-30,110.797644257201
2015-12-31,110.797644257201
2016-01-01,110.797644257201
2016-01-04,110.797644257201
2016-01-05,110.797644257201
2016-01-06,110.797644257201
2016-01-07,110.797644257201
2016-01-08,110.797644257201
2016-01-11,110.797644257201
2016-01-12,110.797644257201
2016-01-13,110.797644257201
2016-01-14,110.797644257201
2016-01-15,110.797644257201
2016-01-18,110.797644257201
2016-01-19,110.797644257201
2016-01-20,110.797644257201
2016-01-21,110.797644257201
2016-01-22,110.797644257201
2016-01-25,110.797644257201
2016-01-26,110.797644257201
2016-01-27,110.797644257201
2016-01-28,110.797644257201
2016-01-29,110.820004482711
2016-02-01,110.81709583549
2016-02-02,110.834002347461
2016-02-03,110.916807898027
2016-02-04,111.072511419564
2016-02-05,111.026245749709
2016-02-08,111.059876983199
2016-02-09,111.092599264433
2016-02-10,111.116413813553
2016-02-11,111.139682991319
2016-02-12,111.161770531152
2016-02-15,112.516563869452
2016-02-16,112.180796905904
2016-02-17,112.004460168145
2016-02-18,112.208338159276
2016-02-19,112.162254279872
2016-02-22,112.193522237495
2016-02-23,112.123078437617
2016-02-24,112.067814140422
2016-02-25,112.058633722631
2016-02-26,111.961830307315
2016-02-29,111.781766865304
2016-03-01,111.796491891859
2016-03-02,111.796491891859
2016-03-03,111.796491891859
2016-03-04,111.796491891859
2016-03-07,111.796491891859
2016-03-08,112.02021878649
2016-03-09,111.893807669532
2016-03-10,111.987870552129
2016-03-11,112.242499949976
2016-03-14,112.159189692767
2016-03-15,111.921547635869
2016-03-16,111.80507592053
2016-03-17,112.584776798467
2016-03-18,112.692754843331
2016-03-21,112.476889111799
2016-03-22,112.387705571815
2016-03-23,112.115185251053
2016-03-24,111.987147686557
2016-03-25,111.976575777562
2016-03-28,111.976575777562
2016-03-29,111.976575777562
2016-03-30,111.976575777562
2016-03-31,112.241733146842
2016-04-01,111.764862369083
2016-04-04,111.776878293156
2016-04-05,111.871839961762
2016-04-06,111.821265475366
2016-04-07,112.155828256829
2016-04-08,112.151793058446
2016-04-11,112.242271173293
2016-04-12,112.16470569327
2016-04-13,111.93909326814
2016-04-14,111.880269042828
2016-04-15,112.01522401096
2016-04-18,112.034772305347
2016-04-19,112.034772305347
2016-04-20,112.034772305347
2016-04-21,112.034772305347
2016-04-22,111.749134598473
2016-04-25,111.749134598473
2016-04-26,111.749134598473
2016-04-27,111.749134598473
2016-04-28,111.749134598473
2016-04-29,111.749134598473
2016-05-02,111.749134598473
2016-05-03,111.749134598473
2016-05-04,111.493096564882
2016-05-05,111.493096564882
2016-05-06,111.493096564882
2016-05-09,111.493096564882
2016-05-10,111.493096564882
2016-05-11,111.493096564882
2016-05-12,111.493096564882
2016-05-13,111.493096564882
2016-05-16,111.493096564882
2016-05-17,111.493096564882
2016-05-18,111.493096564882
2016-05-19,111.493096564882
2016-05-20,111.493096564882
2016-05-23,111.493096564882
2016-05-24,111.493096564882
2016-05-25,111.493096564882
2016-05-26,111.493096564882
2016-05-27,111.493096564882
2016-05-30,111.493096564882
2016-05-31,111.493096564882
2016-06-01,111.493096564882
2016-06-02,111.493096564882
2016-06-03,111.493096564882
2016-06-06,111.493096564882
2016-06-07,111.493096564882
2016-06-08,111.493096564882
2016-06-09,111.493096564882
2016-06-10,111.493096564882
2016-06-13,111.493096564882
2016-06-14,111.493096564882
2016-06-15,111.493096564882
2016-06-16,111.493096564882
2016-06-17,111.493096564882
2016-06-20,111.493096564882
2016-06-21,111.493096564882
2016-06-22,111.493096564882
2016-06-23,111.493096564882
2016-06-24,111.493096564882
2016-06-27,111.493096564882
2016-06-28,111.493096564882
2016-06-29,111.493096564882
2016-06-30,111.493096564882
2016-07-01,111.493096564882
2016-07-04,111.493096564882
2016-07-05,111.493096564882
2016-07-06,111.493096564882
2016-07-07,111.493096564882
2016-07-08,111.493096564882
2016-07-11,111.493096564882
2016-07-12,111.493096564882
2016-07-13,111.493096564882
2016-07-14,111.493096564882
2016-07-15,111.493096564882
2016-07-18,111.493096564882
2016-07-19,111.493096564882
2016-07-20,111.493096564882
2016-07-21,111.493096564882
2016-07-22,111.493096564882
2016-07-25,111.49912505544
2016-07-26,111.644448214203
2016-07-27,111.689844574923
2016-07-28,111.910797887964
2016-07-29,112.302284411194
2016-08-01,112.164177172948
2016-08-02,112.459207847244
2016-08-03,112.35215646945
2016-08-04,112.234235540498
2016-08-05,111.930436152663
2016-08-08,111.919749283037
2016-08-09,112.023329711722
2016-08-10,112.364213450568
2016-08-11,112.412806738099
2016-08-12,112.378645291602
2016-08-15,112.357545574648
2016-08-16,112.585166763609
2016-08-17,112.439934945612
2016-08-18,112.503325437241
2016-08-19,112.139697847652
2016-08-22,112.191031358164
2016-08-23,112.191031358164
2016-08-24,112.191031358164
2016-08-25,112.191031358164
2016-08-26,112.191031358164
2016-08-29,112.191031358164
2016-08-30,112.191031358164
2016-08-31,112.191031358164
2016-09-01,112.191031358164
2016-09-02,112.191031358164
2016-09-05,112.191031358164
2016-09-06,112.191031358164
2016-09-07,112.191031358164
2016-09-08,112.191031358164
2016-09-09,112.191031358164
2016-09-12,112.191031358164
2016-09-13,112.191031358164
2016-09-14,112.191031358164
2016-09-15,112.191031358164
2016-09-16,112.191031358164
2016-09-19,112.315393917835
2016-09-20,112.276622060997
2016-09-21,112.349319292569
2016-09-22,112.435092881518
2016-09-23,112.374923348971
2016-09-26,112.399795860905
2016-09-27,112.392663302336
2016-09-28,112.32216070417
2016-09-29,112.468012382607
2016-09-30,112.402904924897
2016-10-03,112.414792522513
2016-10-04,112.425582803426
2016-10-05,112.425582803426
2016-10-06,112.425582803426
2016-10-07,112.425582803426
2016-10-10,112.425582803426
2016-10-11,112.425582803426
2016-10-12,112.425582803426
2016-10-13,112.425582803426
2016-10-14,112.425582803426
2016-10-17,112.425582803426
2016-10-18,112.425582803426
2016-10-19,112.425582803426
2016-10-20,112.425582803426
2016-10-21,112.425582803426
2016-10-24,112.425582803426
2016-10-25,112.425582803426
2016-10-26,112.425582803426
2016-10-27,112.425582803426
2016-10-28,112.425582803426
2016-10-31,112.425582803426
2016-11-01,112.425582803426
2016-11-02,112.425582803426
2016-11-03,112.425582803426
2016-11-04,112.425582803426
2016-11-07,112.103615736728
2016-11-08,112.103615736728
2016-11-09,112.103615736728
2016-11-10,112.103615736728
2016-11-11,112.103615736728
2016-11-14,112.103615736728
2016-11-15,112.103615736728
2016-11-16,112.103615736728
2016-11-17,112.103615736728
2016-11-18,112.103615736728
2016-11-21,112.103615736728
2016-11-22,112.103615736728
2016-11-23,112.103615736728
2016-11-24,112.103615736728
2016-11-25,112.103615736728
2016-11-28,112.103615736728
2016-11-29,112.103615736728
2016-11-30,112.103615736728
2016-12-01,112.103615736728
2016-12-02,112.103615736728
2016-12-05,112.103615736728
2016-12-06,112.114736904666
2016-12-07,112.223518749031
2016-12-08,112.008571805697
2016-12-09,111.758298799502
2016-12-12,111.758298799502
2016-12-13,111.758298799502
2016-12-14,111.758298799502
2016-12-15,111.758298799502
2016-12-16,111.758298799502
2016-12-19,111.758298799502
2016-12-20,111.758298799502
2016-12-21,111.758298799502
2016-12-22,111.758298799502
2016-12-23,111.758298799502
2016-12-26,111.758298799502
2016-12-27,111.758298799502
2016-12-28,111.758298799502
2016-12-29,111.758298799502
2016-12-30,111.758298799502
2017-01-02,111.758298799502
2017-01-03,111.758298799502
2017-01-04,111.758298799502
2017-01-05,112.720440947113
2017-01-06,111.934523515712
2017-01-09,111.773139758124
2017-01-10,112.050451003812
2017-01-11,111.814022398855
2017-01-12,112.54328283728
2017-01-13,112.458437356859
2017-01-16,112.477011889976
2017-01-17,113.415352500175
2017-01-18,113.354308557166
2017-01-19,113.008766237564
2017-01-20,112.958736339318
2017-01-23,113.360375615722
2017-01-24,113.289344360936
2017-01-25,112.90823974426
2017-01-26,112.920467200734
2017-01-27,112.942775308347
2017-01-30,112.965643452135
2017-01-31,112.965643452135
2017-02-01,112.965643452135
2017-02-02,112.965643452135
2017-02-03,113.261820218803
2017-02-06,113.346242257806
2017-02-07,112.990363717699
2017-02-08,113.356596784137
2017-02-09,113.281503147234
2017-02-10,113.281503147234
2017-02-13,113.281503147234
2017-02-14,113.281503147234
2017-02-15,113.281503147234
2017-02-16,113.281503147234
2017-02-17,113.07476437144
2017-02-20,112.892112569524
2017-02-21,112.819479648294
2017-02-22,112.819479648294
2017-02-23,112.819479648294
2017-02-24,112.819479648294
2017-02-27,112.819479648294
2017-02-28,112.819479648294
2017-03-01,112.58926930306
2017-03-02,112.471799908211
2017-03-03,112.471799908211
2017-03-06,112.471799908211
2017-03-07,112.471799908211
2017-03-08,112.471799908211
2017-03-09,112.471799908211
2017-03-10,112.471799908211
2017-03-13,112.471799908211
2017-03-14,112.471799908211
2017-03-15,112.471799908211
2017-03-16,112.471799908211
2017-03-17,112.471799908211
2017-03-20,112.471799908211
2017-03-21,112.471799908211
2017-03-22,112.471799908211
2017-03-23,112.413205153486
2017-03-24,112.46958181024
2017-03-27,112.658212558496
2017-03-28,112.559969302545
2017-03-29,112.398325412933
2017-03-30,112.420783654886
2017-03-31,112.469304547994
2017-04-03,112.483629764055
2017-04-04,112.498694346106
2017-04-05,112.388066709819
2017-04-06,112.35396345352
2017-04-07,112.35396345352
2017-04-10,112.35396345352
2017-04-11,112.35396345352
