,Inflation_Differential_ARSUSD Curncy
2011-06-10,9.254
2011-06-13,9.254
2011-06-14,9.254
2011-06-15,9.254
2011-06-16,9.254
2011-06-17,9.254
2011-06-20,9.254
2011-06-21,9.254
2011-06-22,9.254
2011-06-23,9.254
2011-06-24,9.254
2011-06-27,9.254
2011-06-28,9.254
2011-06-29,9.254
2011-06-30,9.254
2011-07-01,9.254
2011-07-04,9.318666666666667
2011-07-05,9.318666666666667
2011-07-06,9.318666666666667
2011-07-07,9.318666666666667
2011-07-08,9.318666666666667
2011-07-11,9.318666666666667
2011-07-12,9.318666666666667
2011-07-13,9.318666666666667
2011-07-14,9.318666666666667
2011-07-15,9.318666666666667
2011-07-18,9.318666666666667
2011-07-19,9.318666666666667
2011-07-20,9.318666666666667
2011-07-21,9.318666666666667
2011-07-22,9.318666666666667
2011-07-25,9.318666666666667
2011-07-26,9.318666666666667
2011-07-27,9.318666666666667
2011-07-28,9.318666666666667
2011-07-29,9.318666666666667
2011-08-01,9.318666666666667
2011-08-02,9.383333333333335
2011-08-03,9.383333333333335
2011-08-04,9.383333333333335
2011-08-05,9.383333333333335
2011-08-08,9.383333333333335
2011-08-09,9.383333333333335
2011-08-10,9.383333333333335
2011-08-11,9.383333333333335
2011-08-12,9.383333333333335
2011-08-15,9.383333333333335
2011-08-16,9.383333333333335
2011-08-17,9.383333333333335
2011-08-18,9.383333333333335
2011-08-19,9.383333333333335
2011-08-22,9.383333333333335
2011-08-23,9.383333333333335
2011-08-24,9.383333333333335
2011-08-25,9.383333333333335
2011-08-26,9.383333333333335
2011-08-29,9.383333333333335
2011-08-30,9.383333333333335
2011-08-31,9.383333333333335
2011-09-01,9.383333333333335
2011-09-02,9.447999999999999
2011-09-05,9.447999999999999
2011-09-06,9.447999999999999
2011-09-07,9.447999999999999
2011-09-08,9.447999999999999
2011-09-09,9.447999999999999
2011-09-12,9.447999999999999
2011-09-13,9.447999999999999
2011-09-14,9.447999999999999
2011-09-15,9.447999999999999
2011-09-16,9.447999999999999
2011-09-19,9.447999999999999
2011-09-20,9.447999999999999
2011-09-21,9.73025
2011-09-22,9.73025
2011-09-23,9.73025
2011-09-26,9.73025
2011-09-27,9.73025
2011-09-28,9.73025
2011-09-29,9.73025
2011-09-30,9.73025
2011-10-03,9.73025
2011-10-04,9.863500000000002
2011-10-05,9.863500000000002
2011-10-06,9.863500000000002
2011-10-07,9.863500000000002
2011-10-10,9.863500000000002
2011-10-11,9.863500000000002
2011-10-12,9.863500000000002
2011-10-13,9.863500000000002
2011-10-14,9.863500000000002
2011-10-17,9.863500000000002
2011-10-18,9.863500000000002
2011-10-19,9.863500000000002
2011-10-20,9.863500000000002
2011-10-21,9.863500000000002
2011-10-24,9.863500000000002
2011-10-25,9.863500000000002
2011-10-26,9.863500000000002
2011-10-27,9.863500000000002
2011-10-28,9.863500000000002
2011-10-31,9.863500000000002
2011-11-01,9.863500000000002
2011-11-02,9.996749999999999
2011-11-03,9.996749999999999
2011-11-04,9.996749999999999
2011-11-07,9.996749999999999
2011-11-08,9.996749999999999
2011-11-09,9.996749999999999
2011-11-10,9.996749999999999
2011-11-11,9.996749999999999
2011-11-14,9.996749999999999
2011-11-15,9.996749999999999
2011-11-16,9.996749999999999
2011-11-17,9.996749999999999
2011-11-18,9.996749999999999
2011-11-21,9.996749999999999
2011-11-22,9.996749999999999
2011-11-23,9.996749999999999
2011-11-24,9.996749999999999
2011-11-25,9.996749999999999
2011-11-28,9.996749999999999
2011-11-29,9.996749999999999
2011-11-30,9.996749999999999
2011-12-01,9.996749999999999
2011-12-02,10.13
2011-12-05,10.13
2011-12-06,10.13
2011-12-07,10.13
2011-12-08,10.13
2011-12-09,10.13
2011-12-12,10.13
2011-12-13,10.13
2011-12-14,10.13
2011-12-15,10.13
2011-12-16,10.13
2011-12-19,10.13
2011-12-20,10.13
2011-12-21,10.13
2011-12-22,10.13
2011-12-23,10.13
2011-12-26,10.13
2011-12-27,10.13
2011-12-28,10.13
2011-12-29,10.13
2011-12-30,10.13
2012-01-02,10.13
2012-01-03,10.120249999999999
2012-01-04,10.120249999999999
2012-01-05,10.120249999999999
2012-01-06,10.120249999999999
2012-01-09,10.120249999999999
2012-01-10,10.120249999999999
2012-01-11,10.120249999999999
2012-01-12,10.120249999999999
2012-01-13,10.120249999999999
2012-01-16,10.120249999999999
2012-01-17,10.120249999999999
2012-01-18,10.120249999999999
2012-01-19,10.120249999999999
2012-01-20,10.120249999999999
2012-01-23,10.120249999999999
2012-01-24,10.120249999999999
2012-01-25,10.120249999999999
2012-01-26,10.120249999999999
2012-01-27,10.120249999999999
2012-01-30,10.120249999999999
2012-01-31,10.120249999999999
2012-02-01,10.120249999999999
2012-02-02,10.110500000000002
2012-02-03,10.110500000000002
2012-02-06,10.110500000000002
2012-02-07,10.110500000000002
2012-02-08,10.110500000000002
2012-02-09,10.110500000000002
2012-02-10,10.110500000000002
2012-02-13,10.110500000000002
2012-02-14,10.110500000000002
2012-02-15,10.110500000000002
2012-02-16,10.110500000000002
2012-02-17,10.110500000000002
2012-02-20,10.110500000000002
2012-02-21,10.110500000000002
2012-02-22,10.110500000000002
2012-02-23,10.110500000000002
2012-02-24,10.110500000000002
2012-02-27,10.110500000000002
2012-02-28,10.110500000000002
2012-02-29,10.110500000000002
2012-03-01,10.110500000000002
2012-03-02,10.10075
2012-03-05,10.10075
2012-03-06,10.10075
2012-03-07,10.10075
2012-03-08,10.10075
2012-03-09,10.10075
2012-03-12,10.10075
2012-03-13,10.10075
2012-03-14,10.10075
2012-03-15,10.10075
2012-03-16,10.10075
2012-03-19,10.10075
2012-03-20,10.10075
2012-03-21,10.10075
2012-03-22,10.10075
2012-03-23,10.10075
2012-03-26,10.10075
2012-03-27,10.10075
2012-03-28,10.10075
2012-03-29,10.10075
2012-03-30,10.10075
2012-04-02,10.10075
2012-04-03,10.091
2012-04-04,10.091
2012-04-05,10.091
2012-04-06,10.091
2012-04-09,10.091
2012-04-10,10.091
2012-04-11,10.091
2012-04-12,10.091
2012-04-13,10.091
2012-04-16,10.091
2012-04-17,10.091
2012-04-18,8.418666666666667
2012-04-19,8.418666666666667
2012-04-20,8.418666666666667
2012-04-23,8.418666666666667
2012-04-24,8.418666666666667
2012-04-25,8.418666666666667
2012-04-26,8.418666666666667
2012-04-27,8.418666666666667
2012-04-30,8.418666666666667
2012-05-01,8.418666666666667
2012-05-02,8.420583333333335
2012-05-03,8.420583333333335
2012-05-04,8.420583333333335
2012-05-07,8.420583333333335
2012-05-08,8.420583333333335
2012-05-09,8.420583333333335
2012-05-10,8.420583333333335
2012-05-11,8.420583333333335
2012-05-14,8.420583333333335
2012-05-15,8.420583333333335
2012-05-16,8.420583333333335
2012-05-17,8.420583333333335
2012-05-18,8.420583333333335
2012-05-21,8.420583333333335
2012-05-22,8.420583333333335
2012-05-23,8.420583333333335
2012-05-24,8.420583333333335
2012-05-25,8.420583333333335
2012-05-28,8.420583333333335
2012-05-29,8.420583333333335
2012-05-30,8.420583333333335
2012-05-31,8.420583333333335
2012-06-01,8.420583333333335
2012-06-04,8.422500000000001
2012-06-05,8.422500000000001
2012-06-06,8.422500000000001
2012-06-07,8.422500000000001
2012-06-08,8.422500000000001
2012-06-11,8.422500000000001
2012-06-12,8.422500000000001
2012-06-13,8.422500000000001
2012-06-14,8.422500000000001
2012-06-15,8.422500000000001
2012-06-18,8.422500000000001
2012-06-19,8.422500000000001
2012-06-20,8.422500000000001
2012-06-21,8.422500000000001
2012-06-22,8.422500000000001
2012-06-25,8.422500000000001
2012-06-26,8.422500000000001
2012-06-27,8.422500000000001
2012-06-28,8.422500000000001
2012-06-29,8.422500000000001
2012-07-02,8.422500000000001
2012-07-03,8.424416666666668
2012-07-04,8.424416666666668
2012-07-05,8.424416666666668
2012-07-06,8.424416666666668
2012-07-09,8.424416666666668
2012-07-10,8.424416666666668
2012-07-11,8.424416666666668
2012-07-12,8.424416666666668
2012-07-13,8.424416666666668
2012-07-16,8.424416666666668
2012-07-17,8.424416666666668
2012-07-18,8.424416666666668
2012-07-19,8.424416666666668
2012-07-20,8.424416666666668
2012-07-23,8.424416666666668
2012-07-24,8.424416666666668
2012-07-25,8.424416666666668
2012-07-26,8.424416666666668
2012-07-27,8.424416666666668
2012-07-30,8.424416666666668
2012-07-31,8.424416666666668
2012-08-01,8.424416666666668
2012-08-02,8.426333333333334
2012-08-03,8.426333333333334
2012-08-06,8.426333333333334
2012-08-07,8.426333333333334
2012-08-08,8.426333333333334
2012-08-09,8.426333333333334
2012-08-10,8.426333333333334
2012-08-13,8.426333333333334
2012-08-14,8.426333333333334
2012-08-15,8.426333333333334
2012-08-16,8.426333333333334
2012-08-17,8.426333333333334
2012-08-20,8.426333333333334
2012-08-21,8.426333333333334
2012-08-22,8.426333333333334
2012-08-23,8.426333333333334
2012-08-24,8.426333333333334
2012-08-27,8.426333333333334
2012-08-28,8.426333333333334
2012-08-29,8.426333333333334
2012-08-30,8.426333333333334
2012-08-31,8.426333333333334
2012-09-03,8.426333333333334
2012-09-04,8.42825
2012-09-05,8.42825
2012-09-06,8.42825
2012-09-07,8.42825
2012-09-10,8.42825
2012-09-11,8.42825
2012-09-12,8.42825
2012-09-13,8.42825
2012-09-14,8.42825
2012-09-17,8.42825
2012-09-18,8.42825
2012-09-19,8.42825
2012-09-20,8.42825
2012-09-21,8.42825
2012-09-24,8.42825
2012-09-25,8.42825
2012-09-26,8.42825
2012-09-27,8.42825
2012-09-28,8.42825
2012-10-01,8.42825
2012-10-02,8.430166666666668
2012-10-03,8.430166666666668
2012-10-04,8.430166666666668
2012-10-05,8.430166666666668
2012-10-08,8.430166666666668
2012-10-09,8.430166666666668
2012-10-10,8.059500000000002
2012-10-11,8.059500000000002
2012-10-12,8.059500000000002
2012-10-15,8.059500000000002
2012-10-16,8.059500000000002
2012-10-17,8.059500000000002
2012-10-18,8.059500000000002
2012-10-19,8.059500000000002
2012-10-22,8.059500000000002
2012-10-23,8.059500000000002
2012-10-24,8.059500000000002
2012-10-25,8.059500000000002
2012-10-26,8.059500000000002
2012-10-29,8.059500000000002
2012-10-30,8.059500000000002
2012-10-31,8.059500000000002
2012-11-01,8.059500000000002
2012-11-02,8.03875
2012-11-05,8.03875
2012-11-06,8.03875
2012-11-07,8.03875
2012-11-08,8.03875
2012-11-09,8.03875
2012-11-12,8.03875
2012-11-13,8.03875
2012-11-14,8.03875
2012-11-15,8.03875
2012-11-16,8.03875
2012-11-19,8.03875
2012-11-20,8.03875
2012-11-21,8.03875
2012-11-22,8.03875
2012-11-23,8.03875
2012-11-26,8.03875
2012-11-27,8.03875
2012-11-28,8.03875
2012-11-29,8.03875
2012-11-30,8.03875
2012-12-03,8.03875
2012-12-04,8.017999999999999
2012-12-05,8.017999999999999
2012-12-06,8.017999999999999
2012-12-07,8.017999999999999
2012-12-10,8.017999999999999
2012-12-11,8.017999999999999
2012-12-12,8.017999999999999
2012-12-13,8.017999999999999
2012-12-14,8.017999999999999
2012-12-17,8.017999999999999
2012-12-18,8.017999999999999
2012-12-19,8.017999999999999
2012-12-20,8.017999999999999
2012-12-21,8.017999999999999
2012-12-24,8.017999999999999
2012-12-25,8.017999999999999
2012-12-26,8.017999999999999
2012-12-27,8.017999999999999
2012-12-28,8.017999999999999
2012-12-31,8.017999999999999
2013-01-01,8.017999999999999
2013-01-02,8.02575
2013-01-03,8.02575
2013-01-04,8.02575
2013-01-07,8.02575
2013-01-08,8.02575
2013-01-09,8.02575
2013-01-10,8.02575
2013-01-11,8.02575
2013-01-14,8.02575
2013-01-15,8.02575
2013-01-16,8.02575
2013-01-17,8.02575
2013-01-18,8.02575
2013-01-21,8.02575
2013-01-22,8.02575
2013-01-23,8.02575
2013-01-24,8.02575
2013-01-25,8.02575
2013-01-28,8.02575
2013-01-29,8.02575
2013-01-30,8.02575
2013-01-31,8.02575
2013-02-01,8.02575
2013-02-04,8.033500000000002
2013-02-05,8.033500000000002
2013-02-06,8.033500000000002
2013-02-07,8.033500000000002
2013-02-08,8.033500000000002
2013-02-11,8.033500000000002
2013-02-12,8.033500000000002
2013-02-13,8.033500000000002
2013-02-14,8.033500000000002
2013-02-15,8.033500000000002
2013-02-18,8.033500000000002
2013-02-19,8.033500000000002
2013-02-20,8.033500000000002
2013-02-21,8.033500000000002
2013-02-22,8.033500000000002
2013-02-25,8.033500000000002
2013-02-26,8.033500000000002
2013-02-27,8.033500000000002
2013-02-28,8.033500000000002
2013-03-01,8.033500000000002
2013-03-04,8.04125
2013-03-05,8.04125
2013-03-06,8.04125
2013-03-07,8.04125
2013-03-08,8.04125
2013-03-11,8.04125
2013-03-12,8.04125
2013-03-13,8.04125
2013-03-14,8.04125
2013-03-15,8.04125
2013-03-18,8.04125
2013-03-19,8.04125
2013-03-20,8.04125
2013-03-21,8.04125
2013-03-22,8.04125
2013-03-25,8.04125
2013-03-26,8.04125
2013-03-27,8.04125
2013-03-28,8.04125
2013-03-29,8.04125
2013-04-01,8.04125
2013-04-02,8.049
2013-04-03,8.049
2013-04-04,8.049
2013-04-05,8.049
2013-04-08,8.049
2013-04-09,8.049
2013-04-10,8.049
2013-04-11,8.049
2013-04-12,8.049
2013-04-15,8.049
2013-04-16,8.049
2013-04-17,8.328666666666667
2013-04-18,8.328666666666667
2013-04-19,8.328666666666667
2013-04-22,8.328666666666667
2013-04-23,8.328666666666667
2013-04-24,8.328666666666667
2013-04-25,8.328666666666667
2013-04-26,8.328666666666667
2013-04-29,8.328666666666667
2013-04-30,8.328666666666667
2013-05-01,8.328666666666667
2013-05-02,8.317583333333333
2013-05-03,8.317583333333333
2013-05-06,8.317583333333333
2013-05-07,8.317583333333333
2013-05-08,8.317583333333333
2013-05-09,8.317583333333333
2013-05-10,8.317583333333333
2013-05-13,8.317583333333333
2013-05-14,8.317583333333333
2013-05-15,8.317583333333333
2013-05-16,8.317583333333333
2013-05-17,8.317583333333333
2013-05-20,8.317583333333333
2013-05-21,8.317583333333333
2013-05-22,8.317583333333333
2013-05-23,8.317583333333333
2013-05-24,8.317583333333333
2013-05-27,8.317583333333333
2013-05-28,8.317583333333333
2013-05-29,8.317583333333333
2013-05-30,8.317583333333333
2013-05-31,8.317583333333333
2013-06-03,8.317583333333333
2013-06-04,8.3065
2013-06-05,8.3065
2013-06-06,8.3065
2013-06-07,8.3065
2013-06-10,8.3065
2013-06-11,8.3065
2013-06-12,8.3065
2013-06-13,8.3065
2013-06-14,8.3065
2013-06-17,8.3065
2013-06-18,8.3065
2013-06-19,8.3065
2013-06-20,8.3065
2013-06-21,8.3065
2013-06-24,8.3065
2013-06-25,8.3065
2013-06-26,8.3065
2013-06-27,8.3065
2013-06-28,8.3065
2013-07-01,8.3065
2013-07-02,8.295416666666668
2013-07-03,8.295416666666668
2013-07-04,8.295416666666668
2013-07-05,8.295416666666668
2013-07-08,8.295416666666668
2013-07-09,8.295416666666668
2013-07-10,8.295416666666668
2013-07-11,8.295416666666668
2013-07-12,8.295416666666668
2013-07-15,8.295416666666668
2013-07-16,8.295416666666668
2013-07-17,8.295416666666668
2013-07-18,8.295416666666668
2013-07-19,8.295416666666668
2013-07-22,8.295416666666668
2013-07-23,8.295416666666668
2013-07-24,8.295416666666668
2013-07-25,8.295416666666668
2013-07-26,8.295416666666668
2013-07-29,8.295416666666668
2013-07-30,8.295416666666668
2013-07-31,8.295416666666668
2013-08-01,8.295416666666668
2013-08-02,8.284333333333333
2013-08-05,8.284333333333333
2013-08-06,8.284333333333333
2013-08-07,8.284333333333333
2013-08-08,8.284333333333333
2013-08-09,8.284333333333333
2013-08-12,8.284333333333333
2013-08-13,8.284333333333333
2013-08-14,8.284333333333333
2013-08-15,8.284333333333333
2013-08-16,8.284333333333333
2013-08-19,8.284333333333333
2013-08-20,8.284333333333333
2013-08-21,8.284333333333333
2013-08-22,8.284333333333333
2013-08-23,8.284333333333333
2013-08-26,8.284333333333333
2013-08-27,8.284333333333333
2013-08-28,8.284333333333333
2013-08-29,8.284333333333333
2013-08-30,8.284333333333333
2013-09-02,8.284333333333333
2013-09-03,8.273249999999999
2013-09-04,8.273249999999999
2013-09-05,8.273249999999999
2013-09-06,8.273249999999999
2013-09-09,8.273249999999999
2013-09-10,8.273249999999999
2013-09-11,8.273249999999999
2013-09-12,8.273249999999999
2013-09-13,8.273249999999999
2013-09-16,8.273249999999999
2013-09-17,8.273249999999999
2013-09-18,8.273249999999999
2013-09-19,8.273249999999999
2013-09-20,8.273249999999999
2013-09-23,8.273249999999999
2013-09-24,8.273249999999999
2013-09-25,8.273249999999999
2013-09-26,8.273249999999999
2013-09-27,8.273249999999999
2013-09-30,8.273249999999999
2013-10-01,8.273249999999999
2013-10-02,8.262166666666666
2013-10-03,8.262166666666666
2013-10-04,8.262166666666666
2013-10-07,8.262166666666666
2013-10-08,8.262166666666666
2013-10-09,9.251833333333334
2013-10-10,9.251833333333334
2013-10-11,9.251833333333334
2013-10-14,9.251833333333334
2013-10-15,9.251833333333334
2013-10-16,9.251833333333334
2013-10-17,9.251833333333334
2013-10-18,9.251833333333334
2013-10-21,9.251833333333334
2013-10-22,9.251833333333334
2013-10-23,9.251833333333334
2013-10-24,9.251833333333334
2013-10-25,9.251833333333334
2013-10-28,9.251833333333334
2013-10-29,9.251833333333334
2013-10-30,9.251833333333334
2013-10-31,9.251833333333334
2013-11-01,9.251833333333334
2013-11-04,9.210416666666665
2013-11-05,9.210416666666665
2013-11-06,9.210416666666665
2013-11-07,9.210416666666665
2013-11-08,9.210416666666665
2013-11-11,9.210416666666665
2013-11-12,9.210416666666665
2013-11-13,9.210416666666665
2013-11-14,9.210416666666665
2013-11-15,9.210416666666665
2013-11-18,9.210416666666665
2013-11-19,9.210416666666665
2013-11-20,9.210416666666665
2013-11-21,9.210416666666665
2013-11-22,9.210416666666665
2013-11-25,9.210416666666665
2013-11-26,9.210416666666665
2013-11-27,9.210416666666665
2013-11-28,9.210416666666665
2013-11-29,9.210416666666665
2013-12-02,9.210416666666665
2013-12-03,9.168999999999999
2013-12-04,9.168999999999999
2013-12-05,9.168999999999999
2013-12-06,9.168999999999999
2013-12-09,9.168999999999999
2013-12-10,9.168999999999999
2013-12-11,9.168999999999999
2013-12-12,9.168999999999999
2013-12-13,9.168999999999999
2013-12-16,9.168999999999999
2013-12-17,9.168999999999999
2013-12-18,9.168999999999999
2013-12-19,9.168999999999999
2013-12-20,9.168999999999999
2013-12-23,9.168999999999999
2013-12-24,9.168999999999999
2013-12-25,9.168999999999999
2013-12-26,9.168999999999999
2013-12-27,9.168999999999999
2013-12-30,9.168999999999999
2013-12-31,9.168999999999999
2014-01-01,9.168999999999999
2014-01-02,9.152916666666666
2014-01-03,9.152916666666666
2014-01-06,9.152916666666666
2014-01-07,9.152916666666666
2014-01-08,9.152916666666666
2014-01-09,9.152916666666666
2014-01-10,9.152916666666666
2014-01-13,9.152916666666666
2014-01-14,9.152916666666666
2014-01-15,9.152916666666666
2014-01-16,9.152916666666666
2014-01-17,9.152916666666666
2014-01-20,9.152916666666666
2014-01-21,9.152916666666666
2014-01-22,9.152916666666666
2014-01-23,9.152916666666666
2014-01-24,9.152916666666666
2014-01-27,9.152916666666666
2014-01-28,9.152916666666666
2014-01-29,9.152916666666666
2014-01-30,9.152916666666666
2014-01-31,9.152916666666666
2014-02-03,9.152916666666666
2014-02-04,9.136833333333334
2014-02-05,9.136833333333334
2014-02-06,9.136833333333334
2014-02-07,9.136833333333334
2014-02-10,9.136833333333334
2014-02-11,9.136833333333334
2014-02-12,9.136833333333334
2014-02-13,9.136833333333334
2014-02-14,9.136833333333334
2014-02-17,9.136833333333334
2014-02-18,9.136833333333334
2014-02-19,9.136833333333334
2014-02-20,9.136833333333334
2014-02-21,9.136833333333334
2014-02-24,9.136833333333334
2014-02-25,9.136833333333334
2014-02-26,9.136833333333334
2014-02-27,9.136833333333334
2014-02-28,9.136833333333334
2014-03-03,9.136833333333334
2014-03-04,9.12075
2014-03-05,9.12075
2014-03-06,9.12075
2014-03-07,9.12075
2014-03-10,9.12075
2014-03-11,9.12075
2014-03-12,9.12075
2014-03-13,9.12075
2014-03-14,9.12075
2014-03-17,9.12075
2014-03-18,9.12075
2014-03-19,9.12075
2014-03-20,9.12075
2014-03-21,9.12075
2014-03-24,9.12075
2014-03-25,9.12075
2014-03-26,9.12075
2014-03-27,9.12075
2014-03-28,9.12075
2014-03-31,9.12075
2014-04-01,9.12075
2014-04-02,9.104666666666667
2014-04-03,9.104666666666667
2014-04-04,9.104666666666667
2014-04-07,9.104666666666667
2014-04-08,9.104666666666667
2014-04-09,9.334333333333333
2014-04-10,9.334333333333333
2014-04-11,9.334333333333333
2014-04-14,9.334333333333333
2014-04-15,9.334333333333333
2014-04-16,9.334333333333333
2014-04-17,9.334333333333333
2014-04-18,9.334333333333333
2014-04-21,9.334333333333333
2014-04-22,9.334333333333333
2014-04-23,9.334333333333333
2014-04-24,9.334333333333333
2014-04-25,9.334333333333333
2014-04-28,9.334333333333333
2014-04-29,9.334333333333333
2014-04-30,9.334333333333333
2014-05-01,9.334333333333333
2014-05-02,9.32091666666667
2014-05-05,9.32091666666667
2014-05-06,9.32091666666667
2014-05-07,9.32091666666667
2014-05-08,9.32091666666667
2014-05-09,9.32091666666667
2014-05-12,9.32091666666667
2014-05-13,9.32091666666667
2014-05-14,9.32091666666667
2014-05-15,9.32091666666667
2014-05-16,9.32091666666667
2014-05-19,9.32091666666667
2014-05-20,9.32091666666667
2014-05-21,9.32091666666667
2014-05-22,9.32091666666667
2014-05-23,9.32091666666667
2014-05-26,9.32091666666667
2014-05-27,9.32091666666667
2014-05-28,9.32091666666667
2014-05-29,9.32091666666667
2014-05-30,9.32091666666667
2014-06-02,9.32091666666667
2014-06-03,9.307500000000001
2014-06-04,9.307500000000001
2014-06-05,9.307500000000001
2014-06-06,9.307500000000001
2014-06-09,9.307500000000001
2014-06-10,9.307500000000001
2014-06-11,9.307500000000001
2014-06-12,9.307500000000001
2014-06-13,9.307500000000001
2014-06-16,9.307500000000001
2014-06-17,9.307500000000001
2014-06-18,9.307500000000001
2014-06-19,9.307500000000001
2014-06-20,9.307500000000001
2014-06-23,9.307500000000001
2014-06-24,9.307500000000001
2014-06-25,9.307500000000001
2014-06-26,9.307500000000001
2014-06-27,9.307500000000001
2014-06-30,9.307500000000001
2014-07-01,9.307500000000001
2014-07-02,9.294083333333337
2014-07-03,9.294083333333337
2014-07-04,9.294083333333337
2014-07-07,9.294083333333337
2014-07-08,9.294083333333337
2014-07-09,9.294083333333337
2014-07-10,9.294083333333337
2014-07-11,9.294083333333337
2014-07-14,9.294083333333337
2014-07-15,9.294083333333337
2014-07-16,9.294083333333337
2014-07-17,9.294083333333337
2014-07-18,9.294083333333337
2014-07-21,9.294083333333337
2014-07-22,9.294083333333337
2014-07-23,9.294083333333337
2014-07-24,9.294083333333337
2014-07-25,9.294083333333337
2014-07-28,9.294083333333337
2014-07-29,9.294083333333337
2014-07-30,9.294083333333337
2014-07-31,9.294083333333337
2014-08-01,9.294083333333337
2014-08-04,9.280666666666667
2014-08-05,9.280666666666667
2014-08-06,9.280666666666667
2014-08-07,9.280666666666667
2014-08-08,9.280666666666667
2014-08-11,9.280666666666667
2014-08-12,9.280666666666667
2014-08-13,9.280666666666667
2014-08-14,9.280666666666667
2014-08-15,9.280666666666667
2014-08-18,9.280666666666667
2014-08-19,9.280666666666667
2014-08-20,9.280666666666667
2014-08-21,9.280666666666667
2014-08-22,9.280666666666667
2014-08-25,9.280666666666667
2014-08-26,9.280666666666667
2014-08-27,9.280666666666667
2014-08-28,9.280666666666667
2014-08-29,9.280666666666667
2014-09-01,9.280666666666667
2014-09-02,9.26725
2014-09-03,9.26725
2014-09-04,9.26725
2014-09-05,9.26725
2014-09-08,9.26725
2014-09-09,9.26725
2014-09-10,9.26725
2014-09-11,9.26725
2014-09-12,9.26725
2014-09-15,9.26725
2014-09-16,9.26725
2014-09-17,9.26725
2014-09-18,9.26725
2014-09-19,9.26725
2014-09-22,9.26725
2014-09-23,9.26725
2014-09-24,9.26725
2014-09-25,9.26725
2014-09-26,9.26725
2014-09-29,9.26725
2014-09-30,9.26725
2014-10-01,9.26725
2014-10-02,9.253833333333333
2014-10-03,9.253833333333333
2014-10-06,9.253833333333333
2014-10-07,9.253833333333333
2014-10-08,8.834833333333334
2014-10-09,8.834833333333334
2014-10-10,8.834833333333334
2014-10-13,8.834833333333334
2014-10-14,8.834833333333334
2014-10-15,8.834833333333334
2014-10-16,8.834833333333334
2014-10-17,8.834833333333334
2014-10-20,8.834833333333334
2014-10-21,8.834833333333334
2014-10-22,8.834833333333334
2014-10-23,8.834833333333334
2014-10-24,8.834833333333334
2014-10-27,8.834833333333334
2014-10-28,8.834833333333334
2014-10-29,8.834833333333334
2014-10-30,8.834833333333334
2014-10-31,8.834833333333334
2014-11-03,8.834833333333334
2014-11-04,8.864416666666667
2014-11-05,8.864416666666667
2014-11-06,8.864416666666667
2014-11-07,8.864416666666667
2014-11-10,8.864416666666667
2014-11-11,8.864416666666667
2014-11-12,8.864416666666667
2014-11-13,8.864416666666667
2014-11-14,8.864416666666667
2014-11-17,8.864416666666667
2014-11-18,8.864416666666667
2014-11-19,8.864416666666667
2014-11-20,8.864416666666667
2014-11-21,8.864416666666667
2014-11-24,8.864416666666667
2014-11-25,8.864416666666667
2014-11-26,8.864416666666667
2014-11-27,8.864416666666667
2014-11-28,8.864416666666667
2014-12-01,8.864416666666667
2014-12-02,8.894
2014-12-03,8.894
2014-12-04,8.894
2014-12-05,8.894
2014-12-08,8.894
2014-12-09,8.894
2014-12-10,8.894
2014-12-11,8.894
2014-12-12,8.894
2014-12-15,8.894
2014-12-16,8.894
2014-12-17,8.894
2014-12-18,8.894
2014-12-19,8.894
2014-12-22,8.894
2014-12-23,8.894
2014-12-24,8.894
2014-12-25,8.894
2014-12-26,8.894
2014-12-29,8.894
2014-12-30,8.894
2014-12-31,8.894
2015-01-01,8.894
2015-01-02,8.872083333333332
2015-01-05,8.872083333333332
2015-01-06,8.872083333333332
2015-01-07,8.872083333333332
2015-01-08,8.872083333333332
2015-01-09,8.872083333333332
2015-01-12,8.872083333333332
2015-01-13,8.872083333333332
2015-01-14,8.872083333333332
2015-01-15,8.872083333333332
2015-01-16,8.872083333333332
2015-01-19,8.872083333333332
2015-01-20,8.872083333333332
2015-01-21,8.872083333333332
2015-01-22,8.872083333333332
2015-01-23,8.872083333333332
2015-01-26,8.872083333333332
2015-01-27,8.872083333333332
2015-01-28,8.872083333333332
2015-01-29,8.872083333333332
2015-01-30,8.872083333333332
2015-02-02,8.872083333333332
2015-02-03,8.850166666666667
2015-02-04,8.850166666666667
2015-02-05,8.850166666666667
2015-02-06,8.850166666666667
2015-02-09,8.850166666666667
2015-02-10,8.850166666666667
2015-02-11,8.850166666666667
2015-02-12,8.850166666666667
2015-02-13,8.850166666666667
2015-02-16,8.850166666666667
2015-02-17,8.850166666666667
2015-02-18,8.850166666666667
2015-02-19,8.850166666666667
2015-02-20,8.850166666666667
2015-02-23,8.850166666666667
2015-02-24,8.850166666666667
2015-02-25,8.850166666666667
2015-02-26,8.850166666666667
2015-02-27,8.850166666666667
2015-03-02,8.850166666666667
2015-03-03,8.82825
2015-03-04,8.82825
2015-03-05,8.82825
2015-03-06,8.82825
2015-03-09,8.82825
2015-03-10,8.82825
2015-03-11,8.82825
2015-03-12,8.82825
2015-03-13,8.82825
2015-03-16,8.82825
2015-03-17,8.82825
2015-03-18,8.82825
2015-03-19,8.82825
2015-03-20,8.82825
2015-03-23,8.82825
2015-03-24,8.82825
2015-03-25,8.82825
2015-03-26,8.82825
2015-03-27,8.82825
2015-03-30,8.82825
2015-03-31,8.82825
2015-04-01,8.82825
