,Spot_Incl_Signals
2011-01-21,121.63915635877977
2011-01-24,121.6609035834687
2011-01-25,121.69965099673578
2011-01-26,121.61908139180964
2011-01-27,121.64650584895415
2011-01-28,121.75490233625146
2011-01-31,121.75284737986256
2011-02-01,121.7527632566782
2011-02-02,121.77985015076487
2011-02-03,121.7959561723169
2011-02-04,121.80467099347314
2011-02-07,121.84974441607692
2011-02-08,121.96419592484153
2011-02-09,121.89583296067019
2011-02-10,121.77699293957751
2011-02-11,121.85099528902666
2011-02-14,121.92419593882119
2011-02-15,121.94338274838658
2011-02-16,121.93777971110605
2011-02-17,121.91878267951171
2011-02-18,121.91052295472497
2011-02-21,121.9141879362352
2011-02-22,121.93332149690653
2011-02-23,121.96817712579046
2011-02-24,121.90850562125506
2011-02-25,121.84225876865334
2011-02-28,121.80232264775432
2011-03-01,121.86272580572967
2011-03-02,121.81598554821879
2011-03-03,121.72556081894597
2011-03-04,121.7685717021703
2011-03-07,121.7516819697715
2011-03-08,121.69232630557919
2011-03-09,121.65393511513975
2011-03-10,121.60063348500424
2011-03-11,121.57586994574459
2011-03-14,121.59931084206161
2011-03-15,121.58917756615811
2011-03-16,121.57768456438248
2011-03-17,121.52662060417897
2011-03-18,121.45933943967262
2011-03-21,121.39164697038369
2011-03-22,121.31265596305484
2011-03-23,121.35529971031035
2011-03-24,121.45818149637698
2011-03-25,121.50472623252034
2011-03-28,121.47350017677944
2011-03-29,121.484619114573
2011-03-30,121.60653887767111
2011-03-31,121.70090939177751
2011-04-01,121.70714754532727
2011-04-04,121.7539582914247
2011-04-05,121.78552365503998
2011-04-06,121.8088642202503
2011-04-07,121.90993261253642
2011-04-08,122.05227393958691
2011-04-11,121.89434805706898
2011-04-12,121.78421131490508
2011-04-13,121.7701047353708
2011-04-14,121.87756899400105
2011-04-15,121.9477914037575
2011-04-18,121.81068938416121
2011-04-19,121.93809304461996
2011-04-20,121.92405404718728
2011-04-21,121.95956679581955
2011-04-22,121.94719381418071
2011-04-25,121.92003928644922
2011-04-26,122.00574898496833
2011-04-27,121.98167377647651
2011-04-28,121.87712404105613
2011-04-29,121.86932267468354
2011-05-02,121.86383511508274
2011-05-03,121.78418617689294
2011-05-04,121.75518363122833
2011-05-05,121.7168840972836
2011-05-06,121.72205008326573
2011-05-09,121.75425592674621
2011-05-10,121.74027771596212
2011-05-11,121.77843920701262
2011-05-12,121.88135633260042
2011-05-13,121.95386661724235
2011-05-16,122.00513580525592
2011-05-17,122.0873309354474
2011-05-18,122.00563455966248
2011-05-19,121.8952651078491
2011-05-20,121.99109252982677
2011-05-23,122.14739695881612
2011-05-24,122.14539153625489
2011-05-25,122.18149161059851
2011-05-26,122.12414418750882
2011-05-27,121.94522722189826
2011-05-30,121.96357595667887
2011-05-31,121.91067159016941
2011-06-01,121.81556185803412
2011-06-02,121.82663399070925
2011-06-03,121.81172518207985
2011-06-06,121.76993200709155
2011-06-07,121.83777575440256
2011-06-08,121.79191537723044
2011-06-09,121.82813387097679
2011-06-10,121.73709706691663
2011-06-13,121.7658399518229
2011-06-14,121.78058836201039
2011-06-15,121.60694197493113
2011-06-16,121.62219836496703
2011-06-17,121.56991890312518
2011-06-20,121.61140310581295
2011-06-21,121.48262915991413
2011-06-22,121.48056925762808
2011-06-23,121.60314429732796
2011-06-24,121.58921198262492
2011-06-27,121.62631056293212
2011-06-28,121.57787968940038
2011-06-29,121.48752212653808
2011-06-30,121.45677655795524
2011-07-01,121.37259221417698
2011-07-04,121.36528265662186
2011-07-05,121.35417393079696
2011-07-06,121.36615705809346
2011-07-07,121.43450975057081
2011-07-08,121.38479680831179
2011-07-11,121.24975424488372
2011-07-12,121.28140990552546
2011-07-13,121.31616385312864
2011-07-14,121.28731862544402
2011-07-15,121.27464770723684
2011-07-18,121.31086091871748
2011-07-19,121.29477575950143
2011-07-20,121.26671520146841
2011-07-21,121.20885359191551
2011-07-22,121.11483553388051
2011-07-25,121.17671066125706
2011-07-26,121.22820228143583
2011-07-27,121.09331481988218
2011-07-28,121.12352420660902
2011-07-29,121.143698679659
2011-08-01,121.10364437812875
2011-08-02,121.06621070562802
2011-08-03,121.06733343045326
2011-08-04,121.0064013069549
2011-08-05,121.04851510659523
2011-08-08,121.29056584373411
2011-08-09,121.52052851281744
2011-08-10,121.45448547441922
2011-08-11,121.41062177552507
2011-08-12,121.34335155948543
2011-08-15,121.17292393175967
2011-08-16,121.21420781724619
2011-08-17,121.24218227474998
2011-08-18,121.42459473835832
2011-08-19,121.4374329488267
2011-08-22,121.4036470544369
2011-08-23,121.32322980227879
2011-08-24,121.36510024369029
2011-08-25,121.40491795398253
2011-08-26,121.3307042419467
2011-08-29,121.30427713753626
2011-08-30,121.35969280493485
2011-08-31,121.41724451745627
2011-09-01,121.35737460032638
2011-09-02,121.15186818611768
2011-09-05,121.14292237372005
2011-09-06,121.18537900844362
2011-09-07,121.15184627402616
2011-09-08,121.15160758053692
2011-09-09,121.28722632478218
2011-09-12,121.55175534669202
2011-09-13,121.71451930409248
2011-09-14,121.83919209844464
2011-09-15,121.78169462700943
2011-09-16,121.76987856561693
2011-09-19,122.0982454246712
2011-09-20,122.11485597142115
2011-09-21,122.30292515631014
2011-09-22,122.77633967905345
2011-09-23,122.66634703400047
2011-09-26,122.8758289932361
2011-09-27,122.49526643009602
2011-09-28,122.57681218920084
2011-09-29,122.68014929044915
2011-09-30,122.74382224886993
2011-10-03,122.76277247449264
2011-10-04,122.91512384012547
2011-10-05,122.78053375099654
2011-10-06,122.72856978268379
2011-10-07,122.6118438771486
2011-10-10,122.49134280727301
2011-10-11,122.51898222550825
2011-10-12,122.35984425033891
2011-10-13,122.41473377526088
2011-10-14,122.5449776686074
2011-10-17,122.4537265456925
2011-10-18,122.35732921070212
2011-10-19,122.3186463398163
2011-10-20,122.19354878189698
2011-10-21,122.32514684215028
2011-10-24,122.40538609021985
2011-10-25,122.50800718214994
2011-10-26,122.54232281388055
2011-10-27,122.85269296240531
2011-10-28,122.91661832703385
2011-10-31,122.87248125778304
2011-11-01,122.57110823101473
2011-11-02,122.42488239158993
2011-11-03,122.55838453722909
2011-11-04,122.48134806969554
2011-11-07,122.3345505878427
2011-11-08,122.47272713591981
2011-11-09,122.38187463099403
2011-11-10,122.44040033441485
2011-11-11,122.36852200598345
2011-11-14,122.49346351472246
2011-11-15,122.55782742392866
2011-11-16,122.51172017106633
2011-11-17,122.62490482524774
2011-11-18,122.62312652176983
2011-11-21,122.97327415269997
2011-11-22,122.89964271246733
2011-11-23,123.23186168408668
2011-11-24,123.17826295255513
2011-11-25,123.52092644645423
2011-11-28,123.22340607599622
2011-11-29,123.08780255310533
2011-11-30,122.80042159908926
2011-12-01,122.54941773607595
2011-12-02,122.50349354156434
2011-12-05,122.50325834743018
2011-12-06,122.37691676031999
2011-12-07,122.369081541485
2011-12-08,122.23596844616104
2011-12-09,122.3068886539551
2011-12-12,122.12376463734381
2011-12-13,122.045647095718
2011-12-14,122.13068389482588
2011-12-15,122.04200236254744
2011-12-16,121.93685068443109
2011-12-19,121.94813183679777
2011-12-20,121.93918114479256
2011-12-21,121.86872990155483
2011-12-22,121.7904556665287
2011-12-23,121.74740244616716
2011-12-26,121.74862423624172
2011-12-27,121.76458700427929
2011-12-28,121.79899174852243
2011-12-29,121.83985032679779
2011-12-30,121.72581997376598
2012-01-02,121.66932745451604
2012-01-03,121.47193576934201
2012-01-04,121.60085903598076
2012-01-05,121.59452925386387
2012-01-06,121.5758719181986
2012-01-09,121.62199523070377
2012-01-10,121.64058272578706
2012-01-11,121.80405164035412
2012-01-12,121.8549813886684
2012-01-13,121.7674584981773
2012-01-16,121.91528014993574
2012-01-17,121.90949916941769
2012-01-18,122.00203094348787
2012-01-19,122.02691942568589
2012-01-20,122.06686396645469
2012-01-23,122.12584010543432
2012-01-24,122.13821497393458
2012-01-25,122.07006598131734
2012-01-26,122.37134075942376
2012-01-27,122.40951910045082
2012-01-30,122.29835334893956
2012-01-31,122.3795276099187
2012-02-01,122.59692571494516
2012-02-02,122.59614633450522
2012-02-03,122.68459967808015
2012-02-06,122.62224376651439
2012-02-07,122.69333604227543
2012-02-08,122.69829688496988
2012-02-09,122.67300684039277
2012-02-10,122.43277663211585
2012-02-13,122.58506492048372
2012-02-14,122.43727331520002
2012-02-15,122.37374509193936
2012-02-16,122.46266628333353
2012-02-17,122.46243444754532
2012-02-20,122.44352969984897
2012-02-21,122.47975557653629
2012-02-22,122.36815555180002
2012-02-23,122.37966424263483
2012-02-24,122.47639172171199
2012-02-27,122.4437054491282
2012-02-28,122.4946100584862
2012-02-29,122.33600919970903
2012-03-01,122.41882050566392
2012-03-02,122.26785919501457
2012-03-05,122.15357864886072
2012-03-06,122.0139585732837
2012-03-07,121.90862186683044
2012-03-08,121.94431687907937
2012-03-09,121.95077031936655
2012-03-12,122.0405472225554
2012-03-13,121.9674792551974
2012-03-14,122.01672123461526
2012-03-15,121.96632706865603
2012-03-16,121.8758464249386
2012-03-19,121.91740369488224
2012-03-20,121.90876224891184
2012-03-21,121.79599631879267
2012-03-22,121.69261229886237
2012-03-23,121.62828632751838
2012-03-26,121.60523885155035
2012-03-27,121.55843807854252
2012-03-28,121.56639885826841
2012-03-29,121.59240908536563
2012-03-30,121.57632593419751
2012-04-02,121.54227664098684
2012-04-03,121.48866954846531
2012-04-04,121.53134657287634
2012-04-05,121.51095170839801
2012-04-06,121.55488331095606
2012-04-09,121.52687818446464
2012-04-10,121.56009162324895
2012-04-11,121.5393112579895
2012-04-12,121.46015562706567
2012-04-13,121.47431974920025
2012-04-16,121.40630514118996
2012-04-17,121.42913859185796
2012-04-18,121.36417056928184
2012-04-19,121.35904579893649
2012-04-20,121.41186837076654
2012-04-23,121.40245142133276
2012-04-24,121.43784930465175
2012-04-25,121.45769569393569
2012-04-26,121.45844078736798
2012-04-27,121.49970325386724
2012-04-30,121.51545233183869
2012-05-01,121.58457644761499
2012-05-02,121.61977770657529
2012-05-03,121.65096128689488
2012-05-04,121.58232155683957
2012-05-07,121.61530988184244
2012-05-08,121.42352666915048
2012-05-09,121.26679241573295
2012-05-10,121.35881604211717
2012-05-11,121.36311472714341
2012-05-14,121.50049150308764
2012-05-15,121.56745092678909
2012-05-16,121.56565649843378
2012-05-17,121.56205526390423
2012-05-18,121.53579307638746
2012-05-21,121.50609001553232
2012-05-22,121.55495044462133
2012-05-23,121.83124719078128
2012-05-24,121.8030655432908
2012-05-25,121.83649711804944
2012-05-28,121.7944791366029
