WEO Country Code	ISO	WEO Subject Code	Country	Subject Descriptor	Subject Notes	Units	Scale	Country/Series-specific Notes	1980	1981	1982	1983	1984	1985	1986	1987	1988	1989	1990	1991	1992	1993	1994	1995	1996	1997	1998	1999	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	Estimates Start After 
361	KNA	PPPEX	St. Kitts and Nevis	Implied PPP conversion rate	"These data form the basis for the country weights used to generate the World Economic Outlook country group composites for the domestic economy.   Please note:   The IMF is not a primary source for purchasing power parity (PPP) data. WEO weights have been created from primary sources and are used solely for purposes of generating country group composites. For primary source information, please refer to one of the following sources: the Organization for Economic Cooperation and Development, the World Bank, or the Penn World Tables.  For further information see Box A2 in the April 2004 World Economic Outlook, Box 1.2 in the September 2003 World Economic Outlook for a discussion on the measurement of global growth and Box A.1 in the May 2000 World Economic Outlook for a summary of the revised PPP-based weights, and Annex IV of the May 1993 World Economic Outlook. See also Anne Marie Gulde and Marianne Schulze-Ghattas, ""Purchasing Power Parity Based Weights for the World Economic Outlook,"" in Staff Studies for the World Economic Outlook (Washington: IMF, December 1993), pp. 106-23."	National currency per current international dollar		"See notes for:  Gross domestic product, current prices (National currency)."	1.308	1.34	1.259	1.219	1.265	1.295	1.441	1.5	1.548	1.579	1.641	1.632	1.706	1.706	1.777	1.747	1.714	1.767	1.805	1.823	1.846	1.837	1.832	1.841	1.827	1.908	1.965	1.976	1.982	1.99	1.99	1.983	1.975	1.967	2007
361	KNA	NID_NGDP	St. Kitts and Nevis	Investment	"Data are based on individual countries' national accounts statistics. For many countries, the estimates of national saving are built up from national accounts data on gross domestic investment and from balance of payments-based data on net foreign investment"	Percent of GDP																																					
361	KNA	NGSD_NGDP	St. Kitts and Nevis	Gross national savings	"Data are based on individual countries' national accounts statistics. For many countries, the estimates of national saving are built up from national accounts data on gross domestic investment and from balance of payments-based data on net foreign investment"	Percent of GDP																																					
361	KNA	PCPI	St. Kitts and Nevis	"Inflation, average consumer prices"	"Data for inflation are averages for the year, not end-of-period data. The index is based on 2000=100."	"Index, 2000=100"		Definition: Consumer price index annual average Source: National Statistical Office Latest actual data: 2007 Notes: Data prior to 1990 cannot be confirmed by national sources at this time. Primary domestic currency:  Eastern Caribbean dollars Data last updated: 06/2008	52.62	57.124	60.538	61.888	63.576	65.271	65.252	65.863	66.014	69.403	72.318	75.356	77.494	78.882	80.008	82.408	84.096	91.392	94.758	97.934	100	102.138	104.26	106.625	109.024	112.702	122.268	127.763	131.082	136.31	140.18	143.264	146.416	149.637	2007
361	KNA	PCPIPCH	St. Kitts and Nevis	"Inflation, average consumer prices"	"Data for inflation are averages for the year, not end-of-period data."	Annual percent change		"See notes for:  Inflation, average consumer prices (Index, 2000=100)."	19.332	8.559	5.975	2.23	2.727	2.666	-0.029	0.937	0.23	5.133	4.2	4.201	2.837	1.791	1.427	3	2.048	8.675	3.684	3.351	2.11	2.138	2.078	2.269	2.249	3.374	8.487	4.494	2.598	3.989	2.839	2.2	2.2	2.2	2007
361	KNA	PCPIE	St. Kitts and Nevis	"Inflation, end of period consumer prices"	"Data for inflation are end of the period, not annual average data. The index is based on 2000=100."	"Index, 2000=100"		"Definition: Consumer price index, end of period Source: National Statistical Office Latest actual data: 2007 Primary domestic currency:  Eastern Caribbean dollars Data last updated: 06/2008"	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	70.698	73.311	76.67	77.79	78.873	79.918	81.971	84.546	94.14	94.961	96.976	100	102.6	104.497	107.521	109.345	115.951	125.137	127.718	133.465	138.137	141.176	144.282	147.456	150.7	2007
361	KNA	PCPIEPCH	St. Kitts and Nevis	"Inflation, end of period consumer prices"	"Data for inflation are end of the period, not annual average data."	Annual percent change		"See notes for:  Inflation, end of period consumer prices (Index, 2000=100)."	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	3.696	4.582	1.461	1.392	1.325	2.569	3.142	11.347	0.872	2.123	3.118	2.6	1.849	2.893	1.697	6.041	7.922	2.063	4.5	3.5	2.2	2.2	2.2	2.2	2007
361	KNA	FLIBOR6	St. Kitts and Nevis	Six-month London interbank offered rate (LIBOR)		Percent																																					
361	KNA	LUR	St. Kitts and Nevis	Unemployment rate		Percent of total labor force																																					
361	KNA	LE	St. Kitts and Nevis	Employment		Persons	Millions																																				
361	KNA	LP	St. Kitts and Nevis	Population		Persons	Millions	Definition: Population Source: National Statistical Office Latest actual data: 2003 Primary domestic currency:  Eastern Caribbean dollars Data last updated: 06/2008	0.044	0.045	0.045	0.045	0.044	0.043	0.043	0.042	0.042	0.042	0.042	0.042	0.042	0.041	0.041	0.041	0.041	0.041	0.04	0.042	0.044	0.046	0.047	0.048	0.049	0.05	0.051	0.052	0.053	0.054	0.055	0.056	0.057	0.058	2003
361	KNA	GGB	St. Kitts and Nevis	General government balance	Data are on a national income accounts basis. Please refer to Box A1 in the World Economic Outlook for a summary of the policy assumptions underlying the projections.	National currency	Billions																																				
361	KNA	GGB_NGDP	St. Kitts and Nevis	General government balance	Data are on a national income accounts basis. Please refer to Box A1 in the World Economic Outlook for a summary of the policy assumptions underlying the projections.	Percent of GDP																																					
361	KNA	GGSB	St. Kitts and Nevis	General government structural balance	"Data are on a national income accounts basis. The structural budget position is defined as the actual budget deficit (or surplus) less the effects of cyclical deviations of output from potential output. Because of the margin of uncertainty that attaches to estimates of cyclical gaps and to tax and expenditure elasticities with respect to national income, indicators of structural budget positions should be interpreted as broad orders of magnitude. Moreover, it is important to note that changes in structural budget balances are not necessarily attributable to policy changes but may reflect the built-in momentum of existing expenditure programs. In the period beyond that for which specific consolidation programs exist, it is assumed that the structural deficit remains unchanged."	National currency	Billions																																				
361	KNA	GGSB_NPGDP	St. Kitts and Nevis	General government structural balance	"Data are on a national income accounts basis. The structural budget position is defined as the actual budget deficit (or surplus) less the effects of cyclical deviations of output from potential output. Because of the margin of uncertainty that attaches to estimates of cyclical gaps and to tax and expenditure elasticities with respect to national income, indicators of structural budget positions should be interpreted as broad orders of magnitude. Moreover, it is important to note that changes in structural budget balances are not necessarily attributable to policy changes but may reflect the built-in momentum of existing expenditure programs. In the period beyond that for which specific consolidation programs exist, it is assumed that the structural deficit remains unchanged."	Percent of potential GDP																																					
361	KNA	GGND	St. Kitts and Nevis	General government net debt	"Net debt comprises the stock (at year-end) of all government gross liabilities (both to residents and nonresidents) minus all government assets (domestic as well as foreign). To avoid double counting, the data are based on a consolidated account (eliminating liabilities and assets between components of the government, such as budgetary units and social security funds). General government should reflect a consolidated account of central government plus state, provincial, or local governments. Debt data are not always comparable across countries."	National currency	Billions																																				
361	KNA	GGND_NGDP	St. Kitts and Nevis	General government net debt	"Net debt comprises the stock (at year-end) of all government gross liabilities (both to residents and nonresidents) minus all government assets (domestic as well as foreign). To avoid double counting, the data are based on a consolidated account (eliminating liabilities and assets between components of the government, such as budgetary units and social security funds). General government should reflect a consolidated account of central government plus state, provincial, or local governments. Debt data are not always comparable across countries."	Percent of GDP																																					
361	KNA	GGD	St. Kitts and Nevis	General government gross debt	"Gross debt comprises the stock (at year-end) of all government gross liabilities (both to residents and nonresidents). To avoid double counting, the data are based on a consolidated account (eliminating liabilities and assets between components of the government, such as budgetary units and social security funds). General government should reflect a consolidated account of central government plus state, provincial, or local governments. Debt data are not always comparable across countries."	National currency	Billions																																				
361	KNA	GGD_NGDP	St. Kitts and Nevis	General government gross debt	"Gross debt comprises the stock (at year-end) of all government gross liabilities (both to residents and nonresidents). To avoid double counting, the data are based on a consolidated account (eliminating liabilities and assets between components of the government, such as budgetary units and social security funds). General government should reflect a consolidated account of central government plus state, provincial, or local governments. Debt data are not always comparable across countries."	Percent of GDP																																					
361	KNA	BCA	St. Kitts and Nevis	Current account balance	"Balance of payments data are based upon the methodology of the 5th edition of the International Monetary Fund's Balance of Payments Manual (1993). Data for the world total reflects errors, omissions, and asymmetries in balance of payments statistics on current account, as well as the exclusion of data for international organizations and a limited number of countries. Calculated as the sum of the balance of individual countries."	U.S. dollars	Billions	Definition: Balance on current transactions excluding exceptional financing Source: Central Bank Latest actual data: 2007 Notes: Data prior to 1990 cannot be confirmed by national sources at this time. Primary domestic currency:  Eastern Caribbean dollars Data last updated: 06/2008	-0.007	-0.005	-0.007	-0.016	-0.002	0.001	-0.004	-0.013	-0.021	-0.043	-0.031	-0.029	-0.009	-0.023	-0.018	-0.045	-0.07	-0.064	-0.047	-0.068	-0.069	-0.11	-0.137	-0.126	-0.08	-0.08	-0.104	-0.15	-0.171	-0.177	-0.174	-0.171	-0.17	-0.167	2007
361	KNA	BCA_NGDPD	St. Kitts and Nevis	Current account balance	"Balance of payments data are based upon the methodology of the 5th edition of the International Monetary Fund's Balance of Payments Manual (1993). Data for the world total reflects errors, omissions, and asymmetries in balance of payments statistics on current account, as well as the exclusion of data for international organizations and a limited number of countries. Calculated as the sum of the balance of individual countries."	Percent of GDP		"See notes for:  Gross domestic product, current prices (National currency) Current account balance (U.S. dollars)."	-13.74	-8.308	-11.016	-25.965	-2.713	1.313	-4.729	-12.393	-16.869	-30.32	-19.535	-17.626	-4.95	-11.581	-8.31	-19.539	-28.585	-23.118	-16.533	-22.411	-21.035	-32.007	-39.095	-34.813	-20.132	-18.285	-21.097	-28.394	-30.556	-30.175	-28.6	-27.196	-26.072	-24.762	2007
362	LCA	NGDP_R	St. Lucia	"Gross domestic product, constant prices"	Real GDP is expressed in billions of national currency units; the base year is country-specific.	National currency	Billions	Definition: Gross domestic product at constant market prices Source: National Statistical Office Latest actual data: 2007 Base Year: 1990 Use of chain weighted prices indices: No Primary domestic currency:  Eastern Caribbean dollars Data last updated: 07/2008	0.547	0.574	0.586	0.61	0.651	0.711	0.819	0.836	0.947	1.028	1.122	1.122	1.207	1.222	1.245	1.269	1.288	1.292	1.342	1.39	1.39	1.333	1.34	1.388	1.44	1.503	1.578	1.604	1.64	1.69	1.75	1.819	1.899	1.983	2007
